Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30,Channel_31,Channel_32,Channel_33,Channel_34,Channel_35,Channel_36,Channel_37,Channel_38,Channel_39,Channel_40,Channel_41,Channel_42,Channel_43,Channel_44,Channel_45,Channel_46,Channel_47,Channel_48,Channel_49,Channel_50,Channel_51,Channel_52,Channel_53,Channel_54,Channel_55,Channel_56,Channel_57,Channel_58,Channel_59,Channel_60,Channel_61,Channel_62,Channel_63
101.116913,100.573097,101.036133,111.110107,100.930588,100.824432,102.130997,100.851456,101.167099,101.220230,101.340073,101.313522,101.009964,101.079819,101.000618,100.861542,101.011887,101.332382,101.437355,101.411255,101.318314,101.120453,105.288757,100.838364,101.165718,101.415901,101.499657,101.660233,104.280762,101.112038,101.069977,100.838745,101.305771,101.436195,101.396164,101.468246,101.193481,101.050331,100.772873,100.809067,101.263199,101.107147,101.126579,101.331100,101.176285,101.012222,100.859848,100.813774,100.961823,101.096642,101.267014,101.158821,101.093452,101.055298,100.872551,100.671585,100.507462,100.787460,101.092064,101.023056,100.984901,100.844254,100.858566,100.660660
101.116913,100.573097,101.036133,111.110107,100.930588,100.824097,102.130997,100.851456,101.167099,101.219894,101.340073,101.313522,101.009964,101.079819,101.000618,100.861542,101.011887,101.332382,101.437355,101.411255,101.318314,101.120453,105.288757,100.838364,101.165718,101.415901,101.499657,101.660233,104.280762,101.112038,101.070145,100.838745,101.305443,101.436195,101.395828,101.468246,101.193481,101.050331,100.773186,100.809067,101.263199,101.107147,101.126579,101.331100,101.176285,101.012222,100.859848,100.813774,100.961823,101.096642,101.267014,101.158653,101.093452,101.055298,100.872177,100.671585,100.507462,100.787460,101.092224,101.023781,100.984901,100.844254,100.858566,100.660660
101.117096,100.573097,101.036133,111.110107,100.930588,100.824097,102.130493,100.851280,101.167099,101.219894,101.340073,101.313522,101.009964,101.079819,101.000618,100.861771,101.011887,101.332382,101.437355,101.411255,101.318314,101.120453,105.288757,100.838364,101.165718,101.415901,101.499657,101.660233,104.280762,101.112038,101.070145,100.838745,101.305443,101.436195,101.395828,101.468246,101.193481,101.050331,100.773186,100.809067,101.263199,101.106476,101.126579,101.331100,101.176514,101.012222,100.859848,100.813774,100.961823,101.095894,101.267014,101.158653,101.093452,101.055298,100.872177,100.671585,100.507462,100.787621,101.092224,101.023781,100.984901,100.844254,100.858566,100.660660
101.117096,100.573097,101.035965,111.109314,100.930588,100.824097,102.130493,100.851280,101.167099,101.219894,101.340073,101.313522,101.009964,101.079819,101.000618,100.861771,101.011887,101.332222,101.437355,101.411514,101.318314,101.119026,105.288757,100.838364,101.165718,101.415901,101.499657,101.660233,104.280762,101.112038,101.070145,100.838745,101.305443,101.436195,101.395828,101.468246,101.193481,101.050331,100.773186,100.808617,101.263199,101.106476,101.126579,101.331100,101.176514,101.012222,100.859848,100.813774,100.961823,101.095894,101.267014,101.158653,101.094032,101.055138,100.872177,100.671585,100.507462,100.787621,101.092224,101.023781,100.984901,100.844902,100.858398,100.660660
101.117096,100.573097,101.035965,111.109314,100.930000,100.824097,102.130493,100.851280,101.167099,101.219894,101.340073,101.313522,101.009964,101.079819,101.000801,100.861771,101.011436,101.332222,101.437355,101.411514,101.318314,101.119026,105.288757,100.838364,101.166107,101.416069,101.499321,101.660233,104.280762,101.112038,101.070145,100.838745,101.305443,101.435608,101.395828,101.468246,101.193481,101.050331,100.773186,100.808617,101.262863,101.106476,101.126579,101.330933,101.176514,101.012222,100.859848,100.813774,100.961494,101.095894,101.267014,101.158653,101.094032,101.055138,100.872177,100.671585,100.506805,100.787621,101.092224,101.023781,100.984901,100.844902,100.858398,100.660660
101.117096,100.573265,101.035965,111.109314,100.930000,100.824097,102.130493,100.851280,101.167099,101.219894,101.340073,101.314056,101.009964,101.079399,101.000801,100.861771,101.011436,101.332222,101.437355,101.411514,101.318710,101.119026,105.288757,100.838364,101.166107,101.416069,101.499321,101.658951,104.280090,101.112038,101.070145,100.838745,101.305443,101.435608,101.395828,101.467819,101.193481,101.050537,100.773186,100.808617,101.262863,101.106476,101.126579,101.330933,101.176514,101.012222,100.859848,100.813614,100.961494,101.095894,101.266464,101.158653,101.094032,101.055138,100.872177,100.671585,100.506805,100.787621,101.092224,101.023781,100.984901,100.844902,100.858398,100.660751
101.117096,100.573265,101.035965,111.109314,100.930000,100.824097,102.130493,100.851280,101.167099,101.219894,101.340073,101.314056,101.009628,101.079399,101.000801,100.861771,101.011436,101.332222,101.437355,101.411514,101.318710,101.119026,105.288918,100.838364,101.166107,101.416069,101.499321,101.658951,104.280090,101.112038,101.070145,100.838745,101.305443,101.435608,101.395828,101.467819,101.192932,101.050537,100.773186,100.808617,101.262863,101.106476,101.126579,101.330933,101.176514,101.012383,100.859848,100.813614,100.961494,101.095894,101.266464,101.158653,101.094032,101.055138,100.872177,100.671585,100.506805,100.787621,101.092224,101.023781,100.984901,100.844902,100.858398,100.660751
101.117096,100.573265,101.035965,111.109314,100.930000,100.823563,102.130493,100.851280,101.166672,101.220062,101.340073,101.314056,101.009628,101.079399,101.000801,100.861771,101.011436,101.332222,101.436974,101.411514,101.318710,101.119026,105.288918,100.838364,101.166107,101.416069,101.499321,101.658951,104.280090,101.112038,101.069199,100.838921,101.305771,101.435608,101.394920,101.467819,101.192932,101.050537,100.773132,100.808617,101.262863,101.106476,101.125992,101.330933,101.176514,101.012383,100.859688,100.813614,100.961494,101.095894,101.266464,101.158653,101.094032,101.055138,100.872177,100.671585,100.506805,100.787621,101.092224,101.023628,100.984726,100.844902,100.858398,100.660751
101.117096,100.573265,101.035965,111.109314,100.930000,100.823563,102.130722,100.850029,101.166672,101.220062,101.340073,101.314056,101.009628,101.079399,101.000801,100.861946,101.011436,101.332222,101.436974,101.411514,101.318710,101.119026,105.288918,100.838364,101.166107,101.416069,101.499321,101.658951,104.280090,101.112366,101.069199,100.838921,101.305771,101.435608,101.394920,101.467819,101.192932,101.050537,100.773132,100.808617,101.262863,101.106308,101.125992,101.330933,101.176682,101.012383,100.859688,100.813614,100.961494,101.096481,101.266464,101.158318,101.094032,101.055138,100.872177,100.671585,100.506805,100.787621,101.092064,101.023628,100.984726,100.844902,100.858398,100.660751
101.117416,100.573265,101.035965,111.109314,100.930000,100.823563,102.130722,100.850029,101.166672,101.220062,101.339905,101.314056,101.009628,101.079399,101.000801,100.861946,101.011436,101.332016,101.436974,101.411171,101.318710,101.118782,105.288918,100.838364,101.166107,101.416069,101.499321,101.658951,104.280090,101.112366,101.069199,100.838921,101.305771,101.435608,101.394920,101.467819,101.192932,101.050537,100.773132,100.808617,101.262863,101.106308,101.125992,101.330933,101.176682,101.012383,100.859688,100.813614,100.961494,101.096481,101.266464,101.158318,101.094032,101.055138,100.872177,100.671585,100.506805,100.787621,101.092064,101.023628,100.984726,100.844902,100.858566,100.660751
