Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30,Channel_31,Channel_32,Channel_33,Channel_34,Channel_35,Channel_36,Channel_37,Channel_38,Channel_39,Channel_40,Channel_41,Channel_42,Channel_43,Channel_44,Channel_45,Channel_46,Channel_47,Channel_48,Channel_49,Channel_50,Channel_51,Channel_52,Channel_53,Channel_54,Channel_55,Channel_56,Channel_57,Channel_58,Channel_59,Channel_60,Channel_61,Channel_62,Channel_63
100.914726,100.365356,100.748802,104.443405,100.675034,100.604195,100.558350,100.706635,100.818298,100.788895,100.816483,100.869286,100.803482,100.959145,100.814682,100.702271,100.628273,100.816818,100.872017,101.002129,101.012390,101.042610,100.969124,100.780899,100.875839,101.244553,101.325760,101.140518,101.010628,100.899719,101.034409,100.821625,101.319786,101.471016,101.164223,101.333878,100.950020,100.849312,100.633293,100.783310,101.315147,101.292183,101.255249,101.247536,100.928650,100.907639,100.799644,100.883392,100.893387,101.254738,101.394310,101.026443,101.008133,100.910942,100.854568,100.781723,100.342888,100.789673,101.050972,100.977547,100.973099,100.855125,100.929245,100.838364
100.914726,100.365852,100.748802,104.443405,100.675034,100.604195,100.558350,100.706635,100.818298,100.788895,100.816483,100.869286,100.803482,100.959145,100.814682,100.702271,100.628273,100.817154,100.872017,101.002792,101.012390,101.042442,100.969124,100.780899,100.875839,101.244553,101.325760,101.140518,101.010628,100.899719,101.034409,100.821625,101.319626,101.471016,101.164894,101.334206,100.950020,100.849312,100.633293,100.783310,101.315147,101.292183,101.254196,101.247536,100.928650,100.907639,100.799644,100.883392,100.893387,101.254738,101.394310,101.026443,101.008133,100.910942,100.854408,100.781723,100.343216,100.789673,101.050972,100.977547,100.973099,100.855125,100.929245,100.838791
100.915146,100.365852,100.748802,104.443237,100.675369,100.604195,100.558350,100.706635,100.818298,100.788895,100.816483,100.869286,100.803482,100.959145,100.814682,100.702271,100.628273,100.817154,100.872017,101.002792,101.012390,101.042442,100.969460,100.780899,100.876175,101.244553,101.325760,101.140518,101.010628,100.899719,101.034409,100.821793,101.319626,101.471016,101.164894,101.334206,100.950020,100.849312,100.633133,100.783310,101.315147,101.292183,101.254196,101.247536,100.928482,100.907639,100.799644,100.883392,100.893387,101.254738,101.394310,101.026443,101.007057,100.910942,100.854408,100.781891,100.343216,100.789673,101.050972,100.977951,100.973099,100.855125,100.929245,100.838791
100.915146,100.365852,100.749191,104.443237,100.675369,100.604195,100.558350,100.706635,100.819008,100.788895,100.816483,100.869286,100.803482,100.959145,100.814682,100.702446,100.628525,100.817154,100.872017,101.002792,101.012390,101.042442,100.969460,100.780899,100.876175,101.243889,101.325760,101.140518,101.010628,100.899719,101.034073,100.821793,101.319626,101.470512,101.164894,101.334206,100.950020,100.849312,100.633133,100.783310,101.315147,101.292183,101.254196,101.246620,100.928482,100.907639,100.799644,100.883560,100.893387,101.254738,101.394310,101.026443,101.007057,100.911682,100.854408,100.781891,100.343216,100.789673,101.050972,100.977951,100.973099,100.855125,100.929245,100.838791
100.915146,100.365852,100.749191,104.443237,100.675369,100.604370,100.559265,100.706451,100.819008,100.789719,100.816483,100.869286,100.803482,100.959145,100.815041,100.702446,100.628525,100.817154,100.872017,101.002792,101.012726,101.042442,100.969460,100.780899,100.876175,101.243889,101.325760,101.140518,101.010628,100.899719,101.034073,100.821793,101.319626,101.470512,101.164894,101.334206,100.950020,100.849449,100.633133,100.783310,101.315147,101.292183,101.254196,101.246620,100.928482,100.907639,100.799644,100.883560,100.893814,101.254234,101.394310,101.026443,101.007057,100.911682,100.854408,100.781891,100.343216,100.789673,101.050972,100.977951,100.973099,100.855125,100.929245,100.838791
100.915146,100.365852,100.749191,104.443237,100.675369,100.604370,100.559265,100.706451,100.819008,100.789719,100.816483,100.869286,100.803482,100.958977,100.815041,100.702446,100.628525,100.817154,100.872017,101.002792,101.012726,101.042442,100.969460,100.780899,100.876175,101.243889,101.325760,101.140518,101.010628,100.898987,101.034073,100.821793,101.319626,101.470512,101.164894,101.334206,100.950020,100.849449,100.633133,100.783806,101.315147,101.292183,101.254196,101.246620,100.928482,100.908150,100.799973,100.883560,100.893814,101.254234,101.394310,101.026443,101.007057,100.911682,100.854408,100.781891,100.343216,100.789673,101.050972,100.977951,100.973099,100.855125,100.929245,100.838791
100.915146,100.365852,100.749191,104.443237,100.675369,100.604370,100.559265,100.706451,100.819008,100.789719,100.816658,100.869286,100.802719,100.958977,100.815041,100.702446,100.628525,100.817154,100.872017,101.002792,101.012726,101.042442,100.969460,100.780739,100.876175,101.243889,101.325272,101.140518,101.009575,100.898987,101.034073,100.821793,101.319626,101.470512,101.164894,101.334206,100.949509,100.849449,100.633133,100.783806,101.315147,101.291847,101.254196,101.246620,100.928482,100.908150,100.799973,100.883560,100.893814,101.254234,101.394310,101.026443,101.007057,100.911682,100.854408,100.781891,100.343216,100.789673,101.050972,100.977951,100.973778,100.854530,100.929153,100.838791
100.915146,100.364456,100.749191,104.443237,100.675369,100.604370,100.559265,100.706451,100.819008,100.789719,100.816658,100.869286,100.802719,100.958977,100.815041,100.702446,100.628525,100.817329,100.872017,101.002792,101.012726,101.041931,100.969460,100.780739,100.876175,101.243889,101.325272,101.140518,101.009575,100.898987,101.034073,100.821793,101.318787,101.470512,101.164726,101.333878,100.949509,100.849449,100.633133,100.783806,101.315147,101.291847,101.254196,101.246620,100.928482,100.908150,100.799973,100.883560,100.893814,101.254234,101.394310,101.026443,101.007057,100.911682,100.854408,100.781891,100.342888,100.789673,101.050621,100.977951,100.973778,100.854530,100.929153,100.838791
100.914993,100.364456,100.749191,104.443237,100.675369,100.604370,100.559265,100.706451,100.819008,100.789719,100.816658,100.869286,100.802719,100.958977,100.815041,100.702446,100.628525,100.817329,100.872017,101.002792,101.012726,101.041931,100.969200,100.780739,100.876556,101.243889,101.325272,101.140350,101.009575,100.898987,101.034073,100.821297,101.318787,101.470512,101.164726,101.333878,100.949509,100.849449,100.633133,100.783806,101.314430,101.291847,101.253853,101.246620,100.928482,100.908150,100.799973,100.883560,100.893814,101.254234,101.394310,101.025940,101.006721,100.911682,100.854240,100.781891,100.342888,100.789673,101.050621,100.977379,100.973778,100.854530,100.929153,100.838860
100.914993,100.364456,100.749023,104.442566,100.675552,100.604370,100.559265,100.706451,100.819008,100.789719,100.816658,100.869286,100.802719,100.958977,100.815041,100.701591,100.628853,100.817329,100.872017,101.002792,101.012726,101.041931,100.969200,100.780739,100.876556,101.243973,101.325272,101.140350,101.009575,100.898987,101.034073,100.821297,101.318787,101.470848,101.164726,101.333878,100.949509,100.849449,100.632729,100.783806,101.314430,101.291847,101.253853,101.246284,100.928482,100.908150,100.799973,100.883560,100.893814,101.254234,101.394310,101.025940,101.006721,100.911682,100.854240,100.781166,100.342888,100.789673,101.050621,100.977379,100.973778,100.854530,100.929153,100.838860
100.914993,100.364456,100.749023,104.442566,100.675552,100.603859,100.559006,100.706802,100.819336,100.789719,100.816658,100.869286,100.802719,100.958977,100.814682,100.701591,100.628853,100.817329,100.872017,101.002792,101.012390,101.041931,100.969200,100.780739,100.876556,101.243973,101.325272,101.140350,101.009575,100.898987,101.034073,100.821297,101.318787,101.470848,101.164726,101.333878,100.949509,100.849808,100.632729,100.783806,101.314430,101.291847,101.253853,101.246284,100.928482,100.908150,100.799973,100.883896,100.894142,101.253899,101.394310,101.025940,101.006721,100.911186,100.854240,100.781166,100.342888,100.789673,101.050621,100.977379,100.973778,100.854530,100.929153,100.838860
