Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30,Channel_31,Channel_32,Channel_33,Channel_34,Channel_35,Channel_36,Channel_37,Channel_38,Channel_39,Channel_40,Channel_41,Channel_42,Channel_43,Channel_44,Channel_45,Channel_46,Channel_47,Channel_48,Channel_49,Channel_50,Channel_51,Channel_52,Channel_53,Channel_54,Channel_55,Channel_56,Channel_57,Channel_58,Channel_59,Channel_60,Channel_61,Channel_62,Channel_63
100.990875,100.372574,100.761047,104.636436,100.678986,100.608009,100.563248,100.715073,100.825035,100.796425,100.815811,100.947708,100.840012,101.005417,100.804489,100.706276,100.636917,100.814896,100.903770,100.914047,100.949356,101.039421,101.039978,100.783615,100.864479,101.199127,101.341293,101.149910,100.977005,100.820847,101.029861,100.892723,101.162102,101.476814,101.056358,101.254639,100.973740,100.860031,100.602837,100.780891,101.206230,101.275658,101.203430,101.286842,100.911270,100.916107,100.856056,100.985954,100.843330,101.144493,101.370903,101.032936,100.998375,100.985428,100.863571,100.800560,100.279655,100.835617,101.041161,100.979172,101.040367,100.860519,100.942848,100.860008
100.990875,100.372574,100.761047,104.636436,100.679138,100.608009,100.563248,100.715073,100.825035,100.796425,100.815811,100.947708,100.840012,101.005417,100.803925,100.706276,100.636917,100.814896,100.903770,100.914047,100.949356,101.039421,101.040146,100.783615,100.864479,101.198212,101.341293,101.149559,100.977005,100.820847,101.029861,100.892723,101.162102,101.476814,101.056358,101.254639,100.973740,100.860031,100.602837,100.780891,101.206230,101.275658,101.203430,101.286842,100.911270,100.916107,100.856056,100.985954,100.843330,101.144493,101.370903,101.032936,100.998375,100.985519,100.863571,100.801224,100.279655,100.835617,101.041161,100.979385,101.040367,100.860519,100.942848,100.860008
100.990875,100.372574,100.761047,104.636436,100.679138,100.608009,100.563248,100.715073,100.825035,100.796059,100.815979,100.947708,100.840179,101.005417,100.803925,100.706276,100.636246,100.814896,100.903770,100.914047,100.949356,101.039574,101.040146,100.783432,100.864365,101.198212,101.340782,101.149559,100.977005,100.820847,101.029686,100.892723,101.162102,101.476547,101.056358,101.254639,100.973320,100.860031,100.602837,100.781273,101.206230,101.274773,101.203430,101.286346,100.911270,100.916107,100.856056,100.985954,100.843330,101.144493,101.370903,101.032936,100.998375,100.985519,100.863571,100.801224,100.279655,100.835617,101.041161,100.979385,101.040367,100.860519,100.942848,100.860008
100.990875,100.372574,100.761047,104.636436,100.679138,100.608009,100.563248,100.715591,100.824875,100.796059,100.815979,100.947014,100.840179,101.006134,100.803925,100.706276,100.636246,100.814896,100.903770,100.914047,100.949516,101.039574,101.040146,100.783432,100.864365,101.198212,101.340782,101.149559,100.977005,100.820511,101.029686,100.892723,101.162102,101.476547,101.056358,101.254639,100.973320,100.860031,100.602837,100.781273,101.206230,101.274773,101.203094,101.286346,100.911270,100.916107,100.856056,100.985954,100.843330,101.144493,101.370903,101.032425,100.998375,100.985519,100.863571,100.801224,100.279655,100.835129,101.041161,100.979385,101.040367,100.860687,100.942848,100.860733
100.990875,100.372574,100.760574,104.636436,100.679138,100.608009,100.563080,100.715591,100.824875,100.796059,100.815979,100.947014,100.840179,101.006134,100.803925,100.706276,100.636246,100.815063,100.903770,100.914047,100.949516,101.039574,101.040146,100.783432,100.864365,101.198212,101.340782,101.149559,100.977005,100.820511,101.029686,100.892723,101.162102,101.476547,101.056358,101.253983,100.973320,100.860031,100.602837,100.781273,101.206230,101.274773,101.203094,101.286346,100.910332,100.917183,100.856056,100.985954,100.843330,101.144493,101.370903,101.032425,100.998375,100.985519,100.863571,100.801224,100.279655,100.835129,101.041931,100.979385,101.040184,100.860687,100.942848,100.860733
100.991043,100.372574,100.760574,104.636330,100.679138,100.608009,100.563080,100.715591,100.824875,100.796059,100.815979,100.947014,100.840179,101.006134,100.803925,100.706276,100.636246,100.815063,100.903770,100.915054,100.949516,101.039574,101.040146,100.783432,100.864365,101.198212,101.340782,101.149559,100.976624,100.820511,101.029686,100.892723,101.162102,101.476547,101.056358,101.253983,100.973320,100.860550,100.602768,100.781273,101.205673,101.274773,101.203094,101.286346,100.910332,100.917183,100.856056,100.985954,100.843330,101.144493,101.370415,101.032425,100.998131,100.985519,100.863571,100.801224,100.279655,100.835129,101.041931,100.979385,101.040184,100.860687,100.942848,100.860733
100.991043,100.372078,100.760574,104.636330,100.679138,100.608009,100.563080,100.715591,100.824875,100.796059,100.815979,100.947014,100.840179,101.006134,100.803925,100.706619,100.636246,100.815063,100.903770,100.915054,100.949516,101.039574,101.040146,100.783432,100.864365,101.198212,101.340782,101.149559,100.976624,100.820511,101.029686,100.892899,101.162170,101.476547,101.055969,101.253983,100.973320,100.860550,100.602768,100.781273,101.205673,101.274773,101.203094,101.286346,100.910332,100.917183,100.856056,100.985619,100.843407,101.143745,101.370415,101.032425,100.998131,100.985519,100.863571,100.801224,100.279160,100.835129,101.041931,100.979385,101.040184,100.860687,100.943642,100.860733
100.991043,100.372078,100.760574,104.636330,100.678650,100.607834,100.563080,100.715591,100.824875,100.796059,100.815979,100.947014,100.840179,101.006134,100.804306,100.706619,100.636246,100.815063,100.903030,100.915054,100.949516,101.039574,101.039398,100.783432,100.864365,101.198212,101.340782,101.149559,100.976624,100.820511,101.029686,100.892899,101.162170,101.476547,101.055969,101.253983,100.973320,100.860550,100.602768,100.781273,101.205673,101.274773,101.203094,101.286346,100.910332,100.917183,100.856438,100.985619,100.843407,101.143745,101.370415,101.032425,100.998131,100.985519,100.863571,100.801834,100.279160,100.835129,101.041931,100.978828,101.040184,100.860687,100.943642,100.860733
100.991043,100.372078,100.760574,104.636330,100.678650,100.607834,100.563080,100.715591,100.824875,100.796059,100.815979,100.947014,100.840179,101.006134,100.804306,100.706619,100.636246,100.815063,100.903030,100.915054,100.949516,101.039261,101.039398,100.782692,100.864639,101.198044,101.340187,101.149490,100.976624,100.820511,101.029518,100.892899,101.162170,101.475807,101.055969,101.253983,100.973320,100.860550,100.602768,100.781448,101.205673,101.273865,101.203094,101.286255,100.910332,100.917183,100.856438,100.985619,100.843407,101.143745,101.370415,101.032425,100.998131,100.984909,100.863571,100.801834,100.279160,100.835129,101.041931,100.978828,101.040184,100.860687,100.943642,100.860733
100.991043,100.372078,100.760574,104.636330,100.678650,100.607834,100.563080,100.715591,100.825035,100.796249,100.815979,100.947372,100.840599,101.005257,100.804306,100.706619,100.636246,100.815063,100.903030,100.915054,100.948929,101.039261,101.039398,100.782692,100.864639,101.198044,101.340187,101.149490,100.976624,100.820511,101.029518,100.892899,101.162170,101.475807,101.055969,101.253983,100.972816,100.860550,100.602768,100.781448,101.205673,101.273865,101.203094,101.286255,100.910332,100.917183,100.856438,100.985619,100.843407,101.143745,101.370415,101.032013,100.998131,100.984909,100.863571,100.801834,100.279160,100.834549,101.041931,100.978828,101.040184,100.860687,100.943642,100.860069
100.991043,100.372078,100.760574,104.636330,100.678650,100.607834,100.563583,100.715591,100.825035,100.796249,100.815979,100.947372,100.840599,101.005257,100.804306,100.706619,100.636246,100.815231,100.903030,100.915054,100.948929,101.039261,101.039398,100.782692,100.864639,101.198044,101.340187,101.149490,100.976624,100.820511,101.029518,100.892899,101.162170,101.475807,101.055969,101.252518,100.972816,100.860550,100.602768,100.781448,101.205673,101.273865,101.203018,101.286255,100.910667,100.917221,100.856438,100.985619,100.843407,101.143745,101.370415,101.032013,100.998131,100.984909,100.863571,100.801834,100.279160,100.834549,101.041092,100.978828,101.040535,100.860855,100.943642,100.860069
