Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30,Channel_31,Channel_32,Channel_33,Channel_34,Channel_35,Channel_36,Channel_37,Channel_38,Channel_39,Channel_40,Channel_41,Channel_42,Channel_43,Channel_44,Channel_45,Channel_46,Channel_47,Channel_48,Channel_49,Channel_50,Channel_51,Channel_52,Channel_53,Channel_54,Channel_55,Channel_56,Channel_57,Channel_58,Channel_59,Channel_60,Channel_61,Channel_62,Channel_63
100.920387,100.397469,100.793106,114.298172,100.731247,100.625076,101.604462,100.698326,100.852791,100.827156,100.852646,100.935776,100.793671,100.935349,100.857079,100.722321,100.705063,100.982689,101.038177,100.997581,100.950920,100.956253,100.909241,100.833145,101.098770,101.283669,101.140427,101.170242,101.039558,100.931808,101.000473,100.850960,101.268784,101.359383,101.284798,101.182640,100.933975,100.930153,100.738693,100.872803,101.190102,101.057915,101.034256,101.103508,100.990059,100.982224,100.824570,100.891304,100.912193,101.066376,101.139008,101.019669,101.025162,100.928314,100.922729,100.838203,98.720200,100.803772,101.093765,101.019615,101.027206,100.882866,100.968071,100.885689
100.920387,100.397469,100.792603,114.298172,100.731819,100.625076,101.604462,100.698280,100.852791,100.827156,100.852646,100.935776,100.793671,100.935349,100.857079,100.722321,100.705063,100.982689,101.037842,100.997581,100.950920,100.956253,100.908913,100.833145,101.098770,101.283669,101.140427,101.170242,101.039558,100.931313,101.000473,100.850960,101.268784,101.359383,101.284798,101.182640,100.933975,100.930153,100.738693,100.872803,101.190102,101.057915,101.034256,101.103508,100.990059,100.982224,100.824570,100.891304,100.912193,101.066376,101.139008,101.019669,101.025162,100.928314,100.922729,100.838203,98.720200,100.803772,101.093765,101.019615,101.027206,100.882866,100.968071,100.885689
100.920387,100.397469,100.792603,114.298172,100.731819,100.625076,101.604462,100.698280,100.852791,100.827156,100.852646,100.935776,100.793671,100.935349,100.857079,100.722321,100.705063,100.982689,101.037842,100.997581,100.950920,100.956253,100.908913,100.833145,101.098434,101.283669,101.140427,101.170242,101.039558,100.931313,101.000557,100.850960,101.268784,101.359383,101.284798,101.182640,100.933975,100.930153,100.738693,100.872803,101.190102,101.057091,101.034256,101.103508,100.990059,100.982224,100.824570,100.891304,100.912193,101.066376,101.139008,101.019669,101.025162,100.928314,100.922554,100.838364,98.720200,100.803772,101.093765,101.019615,101.027206,100.882149,100.968071,100.885689
100.920547,100.397469,100.792603,114.298172,100.731819,100.624573,101.603798,100.698280,100.852791,100.827156,100.852646,100.935776,100.793671,100.935349,100.857597,100.722321,100.705063,100.982689,101.037842,100.997086,100.950920,100.955917,100.908913,100.833145,101.098434,101.283669,101.140427,101.170578,101.039558,100.931313,101.000557,100.850960,101.268784,101.359383,101.284798,101.182640,100.933975,100.930153,100.738693,100.872803,101.190102,101.057091,101.034256,101.103508,100.990059,100.982399,100.824570,100.891304,100.912193,101.066376,101.139008,101.019669,101.025337,100.928314,100.922554,100.838364,98.720375,100.803772,101.093765,101.019112,101.027206,100.882149,100.968071,100.885689
100.920547,100.397469,100.792603,114.298172,100.731819,100.624573,101.603798,100.698280,100.852791,100.827156,100.852646,100.935776,100.793671,100.935349,100.857597,100.721069,100.705162,100.982689,101.037842,100.997086,100.950584,100.955917,100.908913,100.833145,101.098434,101.283669,101.140427,101.170578,101.039558,100.931313,101.000557,100.850960,101.268784,101.359207,101.284798,101.182640,100.933975,100.930153,100.738693,100.872803,101.190102,101.057091,101.033844,101.103508,100.990059,100.982399,100.824570,100.890648,100.912193,101.066376,101.139008,101.019669,101.025337,100.927322,100.922554,100.838364,98.720375,100.803772,101.093765,101.019112,101.027206,100.882149,100.968582,100.885689
100.920547,100.398041,100.792603,114.298172,100.731819,100.624573,101.603798,100.698280,100.852791,100.827156,100.852646,100.935776,100.793671,100.935349,100.857597,100.721069,100.705162,100.982689,101.037842,100.997086,100.950584,100.955917,100.908913,100.832809,101.098434,101.283669,101.140427,101.170578,101.039558,100.931313,101.000557,100.850060,101.268784,101.359207,101.283394,101.182640,100.933975,100.930153,100.738693,100.873581,101.190430,101.057091,101.033844,101.103676,100.990059,100.982399,100.824570,100.890648,100.912537,101.066376,101.138428,101.019669,101.025337,100.927322,100.922554,100.838364,98.720375,100.803772,101.093765,101.019112,101.027725,100.882149,100.968582,100.885689
100.920547,100.398041,100.792603,114.297668,100.731819,100.624573,101.603798,100.698280,100.852791,100.827499,100.853157,100.935776,100.793671,100.935349,100.857597,100.721069,100.705162,100.982689,101.037842,100.997086,100.950584,100.955917,100.908913,100.832809,101.098434,101.282936,101.140427,101.170578,101.040047,100.931313,101.000557,100.850060,101.268784,101.359207,101.283394,101.182640,100.933975,100.930153,100.738113,100.873581,101.190430,101.057091,101.033844,101.103676,100.990059,100.982399,100.824570,100.890648,100.912537,101.066376,101.138428,101.019501,101.025337,100.927322,100.922554,100.838364,98.720375,100.803772,101.094528,101.019112,101.027725,100.882149,100.968582,100.885689
100.920547,100.398041,100.792603,114.297668,100.732330,100.624573,101.603798,100.698441,100.852791,100.827499,100.853157,100.935776,100.794777,100.935349,100.857597,100.721069,100.705162,100.982689,101.037521,100.997086,100.950584,100.955917,100.908737,100.832809,101.098434,101.282936,101.140427,101.170578,101.040047,100.931313,101.000557,100.850060,101.268784,101.359207,101.283394,101.182640,100.933975,100.930153,100.738113,100.873581,101.190430,101.057091,101.033844,101.103676,100.990059,100.982399,100.824570,100.890648,100.912537,101.066376,101.138428,101.019501,101.025337,100.927322,100.922554,100.838364,98.720375,100.803772,101.094528,101.019112,101.027725,100.882149,100.968582,100.885849
100.920547,100.398041,100.792976,114.297668,100.732330,100.624573,101.603798,100.698441,100.852791,100.827499,100.853157,100.935776,100.794777,100.935349,100.857597,100.721069,100.705162,100.982689,101.037521,100.997086,100.950584,100.955917,100.908737,100.832809,101.098434,101.282936,101.140427,101.170578,101.040047,100.931137,100.999641,100.850060,101.268784,101.359207,101.283394,101.182640,100.933975,100.930153,100.738113,100.873581,101.190430,101.056923,101.033844,101.103676,100.989731,100.982399,100.824570,100.890648,100.912537,101.066376,101.138428,101.019501,101.025337,100.927322,100.922386,100.838928,98.720375,100.803772,101.094528,101.019112,101.027725,100.881493,100.968582,100.885849
100.920547,100.398041,100.792976,114.297668,100.732330,100.624573,101.603798,100.698441,100.852951,100.827499,100.853157,100.935776,100.794777,100.935349,100.858131,100.721069,100.705162,100.982689,101.037521,100.997086,100.950584,100.956421,100.908737,100.832809,101.098030,101.282936,101.140427,101.170242,101.040047,100.931137,100.999641,100.850060,101.268784,101.359207,101.283394,101.182220,100.933975,100.930199,100.738113,100.873581,101.190430,101.056923,101.033844,101.103676,100.989731,100.982056,100.824570,100.890648,100.912537,101.065720,101.138428,101.019501,101.025337,100.927322,100.922386,100.838928,98.720375,100.803772,101.094528,101.019112,101.027725,100.881493,100.968582,100.885849
