Timestamp(ns),Fx,Fy,Fz,Mx,My,Mz
68514700,0.5477791428565979,0.30466359853744507,-0.8366844058036804,0.008988112211227417,0.005620102863758802,0.028596635907888412
70425900,0.5272229909896851,0.29890450835227966,-0.8393741846084595,0.008721604011952877,0.005874583963304758,0.028728388249874115
70443600,0.5284751057624817,0.29337939620018005,-0.8428574800491333,0.008754918351769447,0.005761295091360807,0.028537753969430923
71397400,0.5253095030784607,0.2939111590385437,-0.8399909734725952,0.008814937435090542,0.005894891452044249,0.028680812567472458
73358900,0.5258167386054993,0.28897836804389954,-0.8398485779762268,0.00872875191271305,0.005927619989961386,0.028771471232175827
74413500,0.5146713256835938,0.28899210691452026,-0.8383392095565796,0.008714631199836731,0.00605385284870863,0.028717784211039543
74429400,0.5197641253471375,0.287212997674942,-0.8365955352783203,0.008703334257006645,0.005993081722408533,0.028735296800732613
76385500,0.5141381025314331,0.29412564635276794,-0.8388919830322266,0.008671020157635212,0.006177103612571955,0.028668390586972237
77356800,0.5245447158813477,0.30291876196861267,-0.843314528465271,0.008853581734001637,0.005961835850030184,0.028667276725172997
78377700,0.5269773006439209,0.3006289005279541,-0.8374247550964355,0.008868459612131119,0.00585542107000947,0.028605187311768532
79368600,0.5247424840927124,0.30024254322052,-0.8363867998123169,0.008915125392377377,0.0058814105577766895,0.028528990224003792
80356200,0.5176222324371338,0.2923787534236908,-0.8357565999031067,0.008742043748497963,0.006123782601207495,0.028716962784528732
81406900,0.522437334060669,0.2970913052558899,-0.8413643836975098,0.008911341428756714,0.006041875574737787,0.028717122972011566
82370700,0.5260715484619141,0.2969101667404175,-0.8399956226348877,0.008873730897903442,0.006031814496964216,0.02866322360932827
83388100,0.519171953201294,0.29628193378448486,-0.8353529572486877,0.008857990615069866,0.00609950628131628,0.028636010363698006
84354000,0.5341297388076782,0.292805552482605,-0.8383661508560181,0.008725479245185852,0.005798907019197941,0.02871457301080227
85375900,0.5285808444023132,0.285578191280365,-0.8345702886581421,0.008578415960073471,0.005815971177071333,0.028690896928310394
86359200,0.5261724591255188,0.2896178364753723,-0.8392319679260254,0.008694292977452278,0.005958552937954664,0.028741123154759407
87388200,0.5217170119285583,0.2905592620372772,-0.8385480046272278,0.00857935193926096,0.005935784429311752,0.02854292467236519
88405600,0.5229584574699402,0.2925744950771332,-0.8372167348861694,0.008716637268662453,0.006004252936691046,0.028613246977329254
89360600,0.5232610106468201,0.3012847900390625,-0.8361818790435791,0.008866657502949238,0.005927235819399357,0.028799861669540405
90486200,0.5183672904968262,0.29600387811660767,-0.8388431072235107,0.008690627291798592,0.0059813205152750015,0.028675680980086327
91502800,0.5130964517593384,0.2870742976665497,-0.8370258212089539,0.008549321442842484,0.006049061194062233,0.028658052906394005
92359900,0.5113182663917542,0.291264146566391,-0.8358888626098633,0.0086748031899333,0.006138382945209742,0.028599577024579048
93373700,0.5209196209907532,0.28205928206443787,-0.840059757232666,0.0084799500182271,0.006013878155499697,0.02846180647611618
94378400,0.5109854936599731,0.290340393781662,-0.8355552554130554,0.008619427680969238,0.006159813608974218,0.028535930439829826
95369000,0.5236620903015137,0.29221177101135254,-0.8367118239402771,0.008702834136784077,0.005952129606157541,0.02864339016377926
96315700,0.5193033814430237,0.27879154682159424,-0.8378143310546875,0.008577674627304077,0.006053631659597158,0.028628965839743614
97346300,0.5171414017677307,0.30054256319999695,-0.8415136933326721,0.008869796060025692,0.006078511010855436,0.028735605999827385
98313900,0.5208102464675903,0.2955860495567322,-0.8431637287139893,0.008762549608945847,0.005971535574644804,0.028804367408156395
99365300,0.5184187889099121,0.28906241059303284,-0.8410643339157104,0.008700106292963028,0.0061463541351258755,0.028585638850927353
100436300,0.5316583514213562,0.2940976619720459,-0.8377719521522522,0.008771458640694618,0.00582656916230917,0.028673747554421425
101337300,0.531020998954773,0.2985379695892334,-0.8399944305419922,0.008879326283931732,0.005840661935508251,0.028635332360863686
102320400,0.5266231894493103,0.2913963198661804,-0.8376655578613281,0.00866923201829195,0.005965210497379303,0.02859722450375557
103322000,0.5272213816642761,0.2904850244522095,-0.8394611477851868,0.008750347420573235,0.0060434406623244286,0.028634266927838326
104348400,0.5258663892745972,0.29987141489982605,-0.8405731916427612,0.008845677599310875,0.005906298756599426,0.028625378385186195
105349300,0.5219240188598633,0.2949751019477844,-0.8371641039848328,0.008737676776945591,0.005875011440366507,0.028604798018932343
106342500,0.530982494354248,0.30333593487739563,-0.8435421586036682,0.008827767334878445,0.005733695812523365,0.028538474813103676
107319100,0.5277472138404846,0.3011303246021271,-0.8390212059020996,0.008927702903747559,0.005918649956583977,0.028728438541293144
108311000,0.524085283279419,0.3009735345840454,-0.8366015553474426,0.008933666162192822,0.005989168770611286,0.02861962281167507
109321100,0.5170459151268005,0.2891386151313782,-0.8386576175689697,0.008607462048530579,0.0059897806495428085,0.028639230877161026
110316200,0.5190131068229675,0.28906890749931335,-0.83879554271698,0.00862760841846466,0.006011028308421373,0.028664426878094673
111329400,0.528965950012207,0.2897181510925293,-0.8457968831062317,0.008783608675003052,0.005838590674102306,0.028526287525892258
112379900,0.5285829901695251,0.29761844873428345,-0.8414402604103088,0.008822105824947357,0.0059723383747041225,0.02852325327694416
113317100,0.5327805280685425,0.30398112535476685,-0.8339207172393799,0.008819913491606712,0.00587724382057786,0.028796590864658356
114341500,0.5302944183349609,0.2966993451118469,-0.8382139801979065,0.008799830451607704,0.005933688022196293,0.028627434745430946
115346200,0.5243762135505676,0.29938992857933044,-0.8342511057853699,0.008948611095547676,0.005899103358387947,0.028615010902285576
116415400,0.5303364396095276,0.29606741666793823,-0.8342229723930359,0.008857348002493382,0.0058641028590500355,0.02871972881257534
117291200,0.5208448767662048,0.2957080602645874,-0.8361940979957581,0.008721604011952877,0.0060381097719073296,0.02860640361905098
118368600,0.5146872997283936,0.2951207160949707,-0.8386068344116211,0.008729481138288975,0.0060935113579034805,0.02854323200881481
119290500,0.5241943001747131,0.28981783986091614,-0.838103711605072,0.008640008047223091,0.006018363870680332,0.028654124587774277
120359000,0.5316190123558044,0.2995629906654358,-0.8366950750350952,0.008829295635223389,0.005760746542364359,0.028616508468985558
121391600,0.521959125995636,0.2982019782066345,-0.8362493515014648,0.008772040717303753,0.005818245001137257,0.02867485210299492
122360200,0.5288919806480408,0.29485636949539185,-0.832320511341095,0.008602182380855083,0.005783111322671175,0.028596989810466766
123297700,0.5261615514755249,0.2887601852416992,-0.8336573839187622,0.008627583272755146,0.00592883862555027,0.028751272708177567
124307400,0.5342501401901245,0.29278120398521423,-0.8417444825172424,0.008708637207746506,0.005730282049626112,0.02861485816538334
125294500,0.5379520654678345,0.3005934953689575,-0.8333767652511597,0.008845618925988674,0.005660625174641609,0.028527095913887024
126289700,0.5316677093505859,0.29604747891426086,-0.8412674069404602,0.008716022595763206,0.0058584874495863914,0.028689000755548477
127387700,0.5295690298080444,0.29378652572631836,-0.8390665054321289,0.008705537766218185,0.006011452525854111,0.02872578799724579
128351100,0.535731315612793,0.2971850633621216,-0.8366190195083618,0.008686757646501064,0.005848526954650879,0.028644999489188194
129335600,0.530897319316864,0.2922092080116272,-0.8397998213768005,0.00862564891576767,0.005902339704334736,0.028681475669145584
130372600,0.5263674259185791,0.29420754313468933,-0.8388346433639526,0.008702419698238373,0.005906583275645971,0.028604889288544655
131287700,0.5156224966049194,0.3006317913532257,-0.8366014361381531,0.008821498602628708,0.006090469658374786,0.02866058237850666
132265300,0.5221164226531982,0.29472750425338745,-0.838088870048523,0.008609657175838947,0.00591703038662672,0.028550436720252037
133247400,0.5237862467765808,0.3014032542705536,-0.8376747965812683,0.008727436885237694,0.005865775980055332,0.028660856187343597
134365500,0.5147854089736938,0.28986671566963196,-0.8331943154335022,0.008530092425644398,0.0061406963504850864,0.028628816828131676
135228300,0.5166711807250977,0.2949284315109253,-0.8375909328460693,0.008691929280757904,0.006123684346675873,0.028503162786364555
136323900,0.5107786655426025,0.3084849715232849,-0.8393199443817139,0.00896345917135477,0.006099564488977194,0.028486013412475586
137297300,0.5213029384613037,0.2944740951061249,-0.8378157615661621,0.00882716290652752,0.005925760604441166,0.028536681085824966
138235200,0.5340144038200378,0.2885013818740845,-0.835594892501831,0.008698034100234509,0.005767234601080418,0.02853900007903576
139254200,0.5249627828598022,0.29409369826316833,-0.8416465520858765,0.008735845796763897,0.0059199342504143715,0.0286151934415102
140246400,0.5264240503311157,0.30080166459083557,-0.838020384311676,0.008907661773264408,0.005914404988288879,0.028629789128899574
141284400,0.5298150181770325,0.2982150614261627,-0.8399913907051086,0.008847628720104694,0.006057817954570055,0.0286659337580204
142253500,0.5349539518356323,0.2947482466697693,-0.8421058058738708,0.008761062286794186,0.005792279727756977,0.028648100793361664
143320400,0.5366865396499634,0.2915417551994324,-0.8400347828865051,0.008592234924435616,0.005764118395745754,0.028611822053790092
144230600,0.5330402255058289,0.29196596145629883,-0.8361495733261108,0.008609416894614697,0.005793899297714233,0.028596747666597366
145236800,0.5273449420928955,0.2868326008319855,-0.8353358507156372,0.008546121418476105,0.00594902690500021,0.028702175244688988
146287900,0.5279256105422974,0.2933785319328308,-0.8366556763648987,0.008767927996814251,0.005898111965507269,0.028544576838612556
147211400,0.5265969038009644,0.3024120330810547,-0.8398653268814087,0.008917591534554958,0.0058677541092038155,0.028568096458911896
148294800,0.5184940695762634,0.3033832311630249,-0.8379434943199158,0.008872706443071365,0.005980673246085644,0.028627291321754456
149232800,0.524512767791748,0.3018609583377838,-0.8362939953804016,0.008833033964037895,0.005689831450581551,0.028616275638341904
150252600,0.5193272829055786,0.29501184821128845,-0.8351828455924988,0.008780277334153652,0.006020880304276943,0.028588656336069107
151306600,0.5242677927017212,0.3001045882701874,-0.8339518308639526,0.008839207701385021,0.005914026405662298,0.028716562315821648
152319400,0.5221258401870728,0.2910658121109009,-0.829797625541687,0.008650954812765121,0.005968226119875908,0.028670990839600563
153232100,0.5234603881835938,0.29399800300598145,-0.8394710421562195,0.00878178235143423,0.006008904427289963,0.028457418084144592
154328100,0.5352120995521545,0.2898607552051544,-0.8428216576576233,0.008680574595928192,0.005758923478424549,0.028729204088449478
155320900,0.5330996513366699,0.297785222530365,-0.8359543681144714,0.008726898580789566,0.005861437413841486,0.028721479699015617
156294800,0.5300642251968384,0.2934044301509857,-0.837608277797699,0.008740332908928394,0.005878058262169361,0.02853117510676384
157302400,0.5390000343322754,0.2944471836090088,-0.839663565158844,0.008746528066694736,0.005741255357861519,0.02859071083366871
158221100,0.5301439762115479,0.2897171676158905,-0.8370572924613953,0.008541164919734001,0.005963218864053488,0.028539584949612617
159286000,0.525744616985321,0.2909924387931824,-0.8387323021888733,0.008706068620085716,0.005964349023997784,0.028592275455594063
160225800,0.5230134129524231,0.2984958589076996,-0.8383861780166626,0.00880485586822033,0.006028444040566683,0.028561389073729515
161335200,0.5200176239013672,0.3018842935562134,-0.8411576747894287,0.00887814350426197,0.006023278925567865,0.02875317446887493
162241400,0.5280869603157043,0.3048897087574005,-0.8388401865959167,0.008917436003684998,0.0057492945343256,0.028527313843369484
163292800,0.5249963402748108,0.2931104600429535,-0.8397486805915833,0.00875916052609682,0.00588321965187788,0.028608612716197968
164193000,0.5213033556938171,0.2978459596633911,-0.8417509198188782,0.008842993527650833,0.005981640424579382,0.02866770699620247
165197900,0.5277281999588013,0.2936454117298126,-0.8405324220657349,0.008736108429729939,0.005777933169156313,0.028646213933825493
