MIC1,MIC2,MIC3,MIC4,MIC5,MIC6,MIC7
865,797,773,818,791,847,807
865,799,771,819,791,847,807
863,799,773,819,791,847,809
863,799,773,819,791,848,807
863,799,774,819,791,847,809
863,799,773,819,791,847,809
865,799,775,819,791,847,809
863,798,773,819,791,848,809
863,797,774,819,791,847,807
863,799,775,819,791,847,809
863,799,773,819,791,847,809
865,799,774,819,791,847,807
863,799,773,818,791,847,807
863,799,773,819,791,847,807
863,799,773,818,791,847,809
863,799,773,819,791,847,807
863,799,773,818,791,847,809
863,799,773,818,791,847,807
863,797,771,819,791,847,807
863,797,771,818,791,846,807
863,799,771,817,791,847,807
863,795,771,817,791,846,807
863,797,771,815,791,845,807
863,797,771,818,791,847,807
863,797,773,818,791,847,807
863,799,771,819,791,847,809
863,799,773,819,791,847,807
863,798,774,818,791,847,810
863,799,774,818,791,847,807
865,797,773,819,791,847,809
863,797,771,818,791,847,809
863,797,771,818,791,847,807
863,799,773,817,791,847,807
863,797,771,817,789,846,807
863,799,771,815,789,846,807
863,797,771,817,791,847,807
863,797,771,817,791,847,807
863,797,771,818,791,847,807
863,799,771,819,791,847,807
859,795,773,819,791,847,810
865,799,773,819,791,847,809
863,799,773,819,791,847,807
863,799,773,818,791,847,809
863,799,773,819,791,847,809
863,799,774,817,791,847,809
863,799,773,818,791,847,809
863,799,773,818,791,847,807
863,797,771,817,791,847,807
863,797,771,817,791,847,809
863,797,771,817,791,847,807
863,799,773,817,791,847,807
867,799,773,818,791,847,807
863,797,771,819,791,847,807
863,799,772,818,791,847,807
863,797,773,817,791,847,807
863,799,771,817,791,847,807
863,799,773,817,791,847,807
863,799,771,817,791,847,807
863,797,773,818,791,847,807
863,799,773,818,791,847,809
863,799,771,818,791,847,809
863,799,775,819,791,849,811
867,799,775,819,795,849,811
867,799,775,819,791,847,811
865,799,774,819,791,848,811
865,799,775,820,791,848,811
865,799,774,819,791,847,807
863,799,774,819,791,847,809
863,799,773,819,791,847,807
865,799,774,819,791,847,811
863,799,774,817,791,846,807
863,799,773,819,791,847,809
863,799,771,819,791,849,809
863,799,771,818,791,847,809
863,797,776,819,791,847,809
866,798,773,819,791,847,811
863,799,773,819,791,850,811
865,799,773,819,791,847,807
863,799,773,818,791,847,807
863,799,773,819,791,847,807
863,798,773,819,791,847,807
865,799,775,818,791,847,809
863,797,773,818,791,847,807
863,798,773,818,791,847,809
863,798,773,817,791,847,807
863,798,771,818,791,847,807
863,797,773,818,791,847,807
863,798,773,818,791,847,810
863,797,773,818,791,847,809
863,798,771,818,791,847,809
863,799,773,818,791,847,807
863,797,771,817,791,847,809
863,799,771,819,791,847,807
855,791,773,817,792,847,807
863,799,773,819,791,847,807
865,799,775,819,791,848,809
865,799,775,819,791,847,811
866,799,773,819,791,847,811
867,799,775,821,794,849,811
867,799,775,821,793,849,811
867,799,775,815,793,849,811
866,799,775,820,791,850,811
863,799,774,819,791,847,809
865,799,774,819,791,848,810
863,799,773,819,791,847,807
863,799,774,819,791,847,807
866,799,774,819,791,849,810
867,799,774,820,791,848,811
865,799,775,820,791,849,811
867,801,775,819,793,850,811
865,799,775,819,793,849,811
867,799,775,819,795,849,811
866,799,775,819,794,849,811
866,799,775,819,791,849,811
865,799,775,819,794,849,811
867,801,775,819,793,849,811
