Timestamp(ns),Fx,Fy,Fz,Mx,My,Mz
3166838500,-0.4578750729560852,0.6706939339637756,-0.8360894322395325,0.017504926770925522,0.02184988558292389,0.026627032086253166
3167853600,-0.45835965871810913,0.6726649403572083,-0.84403395652771,0.017439814284443855,0.021864667534828186,0.0266022477298975
3168741500,-0.4428240954875946,0.6750096082687378,-0.8382514119148254,0.017458578571677208,0.021650565788149834,0.02643132209777832
3169778200,-0.46141910552978516,0.6689043045043945,-0.8396946787834167,0.01735706254839897,0.021866202354431152,0.026387909427285194
3171199300,-0.45733344554901123,0.6631261706352234,-0.8448432683944702,0.017117151990532875,0.0217396579682827,0.026541905477643013
3171710100,-0.4605450928211212,0.6608432531356812,-0.8437893986701965,0.017152296379208565,0.021792801097035408,0.026564907282590866
3172792700,-0.45648181438446045,0.6621001362800598,-0.840203046798706,0.0170866958796978,0.02180435135960579,0.02656136266887188
3173829900,-0.4473572075366974,0.6680448651313782,-0.8486175537109375,0.017238572239875793,0.02163398079574108,0.026665668934583664
3174737600,-0.4503791630268097,0.6722399592399597,-0.8384160995483398,0.017281070351600647,0.02171064354479313,0.026427865028381348
3175738500,-0.45936062932014465,0.6735023260116577,-0.8512431383132935,0.01753716729581356,0.02184334769845009,0.02662130445241928
3176769400,-0.44899848103523254,0.6638168096542358,-0.8456048965454102,0.01721854880452156,0.021843433380126953,0.026587998494505882
3177839200,-0.4534427225589752,0.6625510454177856,-0.83831787109375,0.017221614718437195,0.021745465695858,0.026428550481796265
3178888400,-0.4513254165649414,0.6710135340690613,-0.834621012210846,0.017433112487196922,0.02167469635605812,0.02660181373357773
3179903000,-0.4501436948776245,0.6783744096755981,-0.8406460285186768,0.017600512132048607,0.02175295539200306,0.026531964540481567
3181059300,-0.44536450505256653,0.6726289391517639,-0.8398448824882507,0.01752142794430256,0.02166944183409214,0.02646017260849476
3181984300,-0.4542430639266968,0.658352255821228,-0.8431693315505981,0.017124798148870468,0.021778829395771027,0.02647431194782257
3182829700,-0.4619693458080292,0.6634666323661804,-0.8423395752906799,0.01725722849369049,0.021814145147800446,0.026459965854883194
3183829900,-0.4523601233959198,0.6660029292106628,-0.8368226289749146,0.017253175377845764,0.02171199582517147,0.02651691809296608
3184743000,-0.45275428891181946,0.6597205400466919,-0.8468493819236755,0.01731996051967144,0.02156294323503971,0.02653023973107338
3186298100,-0.453710675239563,0.6659460067749023,-0.8348210453987122,0.017309410497546196,0.02171938680112362,0.026372792199254036
3187186400,-0.4596853256225586,0.6628924012184143,-0.8399242758750916,0.017332937568426132,0.02188686840236187,0.026493726298213005
3187729200,-0.45216262340545654,0.6645344495773315,-0.8409222364425659,0.017338532954454422,0.021864773705601692,0.02640504203736782
3188776400,-0.44173288345336914,0.6660671830177307,-0.8445957899093628,0.01728176511824131,0.02164490334689617,0.026464547961950302
3189744500,-0.45037075877189636,0.6730655431747437,-0.8414564728736877,0.017462333664298058,0.02172025479376316,0.026601426303386688
3191549100,-0.4610409736633301,0.6660605072975159,-0.8445454239845276,0.017213573679327965,0.02188755013048649,0.02682415395975113
3192452900,-0.45742717385292053,0.6642941236495972,-0.8444581031799316,0.017345556989312172,0.02190202660858631,0.026592757552862167
3192888400,-0.4471970498561859,0.6647711396217346,-0.8354893922805786,0.017202002927660942,0.021794823929667473,0.026607416570186615
3194169400,-0.4556201100349426,0.6617266535758972,-0.8477736115455627,0.01722419634461403,0.021758772432804108,0.026618707925081253
3194822000,-0.45458582043647766,0.6646942496299744,-0.8417758345603943,0.017192352563142776,0.021636834368109703,0.026563795283436775
3195724500,-0.46768948435783386,0.6664685010910034,-0.8469672203063965,0.017381539568305016,0.02182379923760891,0.026619508862495422
3210018600,-0.44924142956733704,0.6679041385650635,-0.848385751247406,0.01739386096596718,0.021768193691968918,0.026560628786683083
3210081000,-0.4638567268848419,0.6695080399513245,-0.8451792597770691,0.01721728965640068,0.021996816620230675,0.026494493708014488
3210103000,-0.459911048412323,0.6598718166351318,-0.8382887840270996,0.01711040362715721,0.021863166242837906,0.026523910462856293
3210124000,-0.4515588581562042,0.6693333387374878,-0.8385499119758606,0.017335185781121254,0.021702840924263,0.026404371485114098
3210144600,-0.45722511410713196,0.673010528087616,-0.8409229516983032,0.017474042251706123,0.02182675711810589,0.02628188580274582
3210165900,-0.453133761882782,0.6694490313529968,-0.8488910794258118,0.017405768856406212,0.021773867309093475,0.02663092315196991
3210186800,-0.4565616250038147,0.6703352928161621,-0.8373293280601501,0.017350204288959503,0.021823322400450706,0.026579249650239944
3210208000,-0.46955421566963196,0.6673716902732849,-0.8425219058990479,0.01737486571073532,0.02211216650903225,0.026459746062755585
3210231700,-0.4521447718143463,0.6596665978431702,-0.8393651247024536,0.01728801801800728,0.021686920896172523,0.026659687981009483
3210252200,-0.44338423013687134,0.6644004583358765,-0.8500663638114929,0.017292020842432976,0.021505944430828094,0.026503151282668114
3210272600,-0.45970815420150757,0.6610286831855774,-0.843550980091095,0.017222072929143906,0.021761387586593628,0.026492511853575706
3210292900,-0.4541023075580597,0.667806088924408,-0.8427484631538391,0.017426136881113052,0.021697070449590683,0.026488330215215683
