MIC1,MIC2,MIC3,MIC4,MIC5,MIC6,MIC7
629,670,657,638,640,677,682
632,674,660,641,643,680,684
629,670,656,637,640,676,681
627,668,655,635,638,674,679
625,668,654,635,637,673,678
626,668,654,635,636,673,678
627,669,655,636,638,675,678
626,668,654,635,638,674,679
627,668,654,635,638,674,678
628,669,656,637,639,675,680
628,668,656,636,638,675,680
629,669,657,636,640,675,680
627,668,654,635,638,673,677
628,668,655,635,639,674,679
627,668,655,636,638,675,679
628,669,655,636,639,675,680
627,668,655,635,638,675,678
628,669,656,636,639,675,680
628,668,656,635,639,675,679
628,668,654,635,638,674,679
628,668,655,635,638,674,679
627,670,656,635,639,675,679
626,667,654,633,637,672,679
626,668,655,634,638,674,678
627,670,656,635,639,674,677
628,669,655,635,638,674,680
628,670,656,635,640,675,680
626,667,654,635,638,673,679
626,667,653,634,637,673,677
627,668,654,635,638,673,679
627,669,654,635,638,674,679
626,669,655,635,638,675,679
627,668,655,635,637,674,678
626,669,655,635,638,675,679
627,669,655,635,638,675,679
627,669,654,635,638,674,678
627,670,656,636,639,676,679
627,668,654,634,638,673,679
626,668,654,635,637,674,678
627,668,654,636,639,675,680
627,669,656,633,638,650,679
627,668,654,635,638,674,678
627,669,655,636,638,674,679
626,668,654,635,638,674,678
626,667,653,634,637,673,678
627,667,654,635,638,674,678
627,669,653,635,637,674,679
611,656,631,634,617,674,661
627,667,654,635,637,673,679
627,669,654,635,638,674,679
626,667,653,634,636,673,677
627,668,654,636,638,674,678
628,669,656,636,639,675,679
628,669,655,635,638,675,679
627,669,655,635,638,675,679
627,668,655,635,638,674,679
629,670,656,637,640,675,680
627,668,656,636,639,675,679
627,669,656,635,639,675,679
627,668,654,635,638,674,678
628,669,656,636,639,675,679
627,669,656,636,639,675,679
627,669,655,635,638,673,678
627,668,655,641,639,680,679
627,668,654,634,638,673,679
627,668,654,634,638,674,678
627,668,655,635,639,674,679
628,667,654,634,638,674,679
626,668,654,634,638,674,678
628,668,655,634,639,674,679
630,671,658,636,641,674,682
626,668,654,635,638,675,679
626,667,655,634,638,674,679
626,669,654,635,637,674,678
626,668,653,634,637,673,678
627,669,654,635,639,674,680
627,668,655,634,637,674,678
626,668,653,634,638,674,678
626,668,654,635,637,675,679
627,669,656,636,639,675,680
626,667,653,634,636,674,678
626,669,654,635,637,674,679
627,669,655,635,639,674,679
627,669,655,636,638,674,679
625,667,653,634,637,672,678
627,669,655,636,638,674,679
627,669,656,637,638,675,680
626,668,654,634,637,674,678
626,667,653,635,637,673,679
625,666,653,634,637,673,678
626,668,653,634,637,673,677
626,667,653,634,637,671,678
626,670,654,634,637,674,679
626,669,655,635,638,674,678
627,668,655,635,639,674,679
626,667,654,635,637,674,677
628,669,656,636,639,675,679
628,669,656,636,639,675,680
627,669,654,635,639,674,679
617,657,644,629,627,667,668
629,670,656,637,640,676,681
632,673,660,640,643,679,684
627,667,655,634,638,674,679
627,668,655,636,637,674,679
627,667,654,634,638,673,678
628,668,655,635,638,674,679
627,669,656,637,639,675,680
628,669,656,636,639,675,679
627,669,656,609,639,648,679
627,669,655,635,639,674,679
626,668,655,634,637,674,679
627,668,656,635,639,673,679
628,668,655,634,638,674,678
626,668,654,634,638,674,679
628,669,655,635,638,674,679
630,672,656,635,630,674,674
627,669,655,635,640,675,680
626,668,654,634,638,673,678
626,668,654,635,638,674,678
627,670,655,636,639,676,680
627,669,655,635,638,674,679
625,667,653,633,636,673,678
625,667,652,634,636,673,678
625,667,654,634,637,673,677
626,668,654,634,637,674,678
626,667,654,634,637,673,678
627,668,654,634,637,674,679
627,668,654,635,637,673,679
627,668,655,635,638,674,678
627,667,654,634,637,674,678
627,668,654,634,638,673,678
627,669,655,636,639,675,680
626,667,653,634,636,673,677
627,668,654,636,638,674,679
627,668,653,634,638,673,679
627,669,655,636,638,674,679
628,669,656,635,638,674,680
625,667,653,635,635,674,664
629,668,656,636,639,675,679
627,668,655,635,639,674,679
626,667,654,634,637,673,678
626,668,655,635,638,674,679
627,669,656,636,638,675,680
627,668,655,634,637,673,679
626,668,654,635,637,673,678
627,669,656,636,638,674,679
628,669,655,636,639,675,680
628,667,653,635,637,673,678
627,668,654,635,638,674,679
627,668,655,636,638,674,679
627,667,653,635,637,673,677
628,669,655,635,639,674,678
627,668,654,635,638,674,679
628,668,654,634,638,673,678
628,668,655,636,639,675,679
627,668,654,634,637,674,678
626,667,654,633,638,673,679
627,669,655,635,639,674,679
628,669,655,635,638,674,679
628,669,655,635,639,674,679
692,739,714,636,645,675,730
628,668,655,635,638,674,680
627,668,653,634,637,673,678
627,668,654,634,638,674,679
627,668,654,635,638,674,679
626,668,653,635,637,674,678
626,668,655,634,637,674,679
628,668,655,636,639,674,679
627,668,654,635,637,674,678
626,669,654,635,638,674,679
626,668,654,635,638,674,678
626,667,653,634,636,672,678
625,667,653,634,637,673,678
626,668,654,634,637,673,678
626,668,653,634,637,673,678
626,667,654,635,637,673,678
627,669,655,616,639,650,680
626,667,653,634,637,672,677
626,668,653,635,637,673,677
627,669,654,635,638,674,679
627,668,655,635,638,674,679
626,667,654,634,637,673,678
627,667,653,634,637,673,678
619,662,638,636,625,675,669
628,669,656,635,638,674,679
626,667,653,634,637,673,678
627,669,656,635,638,674,679
628,667,655,635,637,673,679
627,668,655,635,638,674,679
628,668,655,635,638,674,678
626,667,654,636,638,674,678
628,669,655,636,639,674,679
627,667,654,634,637,673,678
627,668,654,634,638,674,679
627,667,653,634,637,673,678
628,668,654,635,638,673,678
629,669,656,636,638,676,680
628,669,656,636,639,674,679
627,668,654,634,639,674,679
620,660,647,635,631,674,672
630,671,658,637,641,677,682
632,673,660,639,643,679,684
627,667,655,634,638,674,678
627,669,655,634,638,674,679
626,668,653,633,636,672,678
628,669,655,634,639,674,685
629,671,657,635,641,675,682
626,668,653,634,637,672,678
626,667,654,634,637,674,679
627,669,655,635,638,675,680
627,667,654,634,637,673,679
626,667,653,634,637,674,678
626,667,653,634,636,674,678
625,667,653,634,636,673,677
626,668,653,633,637,673,678
625,667,654,633,637,673,678
626,667,653,633,637,672,679
627,668,655,635,638,674,680
626,668,654,635,637,674,679
626,669,655,635,638,674,679
627,668,654,635,637,674,679
628,669,655,635,639,674,679
626,667,653,634,637,673,678
627,668,654,635,638,674,679
627,668,654,635,637,674,679
625,667,653,634,637,672,677
626,668,653,635,638,673,678
627,668,654,634,638,674,679
627,668,654,634,638,673,679
