MIC1,MIC2,MIC3,MIC4,MIC5,MIC6,MIC7
867,802,775,822,799,851,814
867,801,775,822,795,851,814
865,799,775,822,797,851,813
865,801,775,823,795,851,811
867,799,775,822,795,850,813
867,801,775,821,795,851,813
867,801,775,821,797,851,811
867,803,777,823,797,852,813
867,803,777,822,797,852,813
867,802,775,823,795,851,813
867,801,775,821,795,851,811
865,801,775,822,797,851,811
867,800,775,821,795,851,811
866,799,775,821,797,850,811
867,801,775,821,795,850,811
867,799,775,821,797,851,811
866,799,775,821,797,851,813
867,799,775,821,795,851,813
867,801,775,821,795,851,813
867,801,775,822,797,851,813
865,799,775,822,795,851,813
867,803,775,821,795,850,811
865,801,775,822,795,851,813
866,799,775,822,797,851,813
867,803,775,822,795,851,811
865,799,775,822,795,851,811
863,799,775,821,797,851,811
865,801,773,822,797,851,813
867,801,775,821,797,851,814
867,801,777,822,797,852,815
867,802,775,823,797,853,813
867,803,775,821,797,851,815
867,801,775,822,795,851,814
867,801,777,821,797,851,813
867,801,775,823,797,851,815
867,801,777,822,799,851,815
867,802,777,822,797,851,814
867,803,778,823,797,852,815
867,802,775,822,797,851,814
867,801,775,823,797,851,811
867,799,775,822,797,851,813
867,801,775,819,797,851,814
867,801,775,822,797,851,813
867,802,775,822,797,851,813
867,803,775,823,797,851,813
867,803,777,823,799,851,815
867,803,777,823,799,852,815
867,803,779,823,799,853,815
867,803,779,823,799,853,815
867,803,779,823,799,853,815
867,803,779,823,799,852,815
867,803,779,823,799,853,815
867,803,777,823,799,852,815
867,803,778,823,798,851,815
867,803,775,823,799,852,815
867,803,777,822,798,851,815
867,802,779,823,798,851,815
867,803,779,823,797,852,815
867,803,779,823,799,852,815
867,803,775,822,798,851,815
867,799,777,822,797,852,814
867,802,775,823,797,852,813
867,801,775,821,798,852,813
866,801,775,821,795,851,814
867,802,775,823,797,851,813
867,802,775,823,797,851,814
867,801,775,823,798,851,814
867,802,775,822,797,851,815
867,802,777,821,799,851,813
867,803,777,822,798,851,813
867,799,775,822,797,851,813
867,801,775,822,795,851,813
867,803,775,821,797,851,813
866,801,775,821,795,851,813
865,801,775,822,795,850,813
866,801,775,821,795,851,811
867,801,775,821,795,851,811
867,801,775,821,797,851,811
865,799,775,821,795,849,811
863,799,775,819,795,849,813
865,799,775,819,795,850,813
863,799,774,820,795,850,811
863,799,775,819,795,849,811
863,799,775,820,795,850,811
865,799,775,819,795,850,811
867,801,775,821,795,851,811
865,799,775,821,795,851,813
867,803,777,822,795,851,813
867,803,777,821,797,851,814
867,801,777,823,798,851,813
867,802,777,823,797,851,815
867,803,777,823,798,851,815
867,801,777,822,797,851,815
867,801,775,823,799,851,815
867,803,777,823,799,852,815
867,803,778,823,798,852,815
867,803,777,823,799,851,815
867,803,778,823,799,852,813
867,803,779,823,799,851,815
867,803,778,823,798,852,815
867,801,778,822,799,852,815
867,803,779,823,797,851,815
865,803,775,823,797,851,815
867,801,775,821,797,851,813
867,803,775,822,797,851,813
867,801,775,821,795,851,813
866,801,775,821,795,851,811
865,801,775,820,795,850,811
866,801,775,821,795,851,811
865,801,775,821,795,851,811
866,802,775,821,797,850,813
866,799,775,821,795,850,813
863,801,775,822,797,851,814
867,801,775,822,797,851,813
867,801,775,822,797,851,811
867,802,775,823,797,851,813
867,801,775,822,797,851,814
867,803,775,823,799,851,813
867,801,775,822,797,851,813
867,799,775,822,797,850,813
867,799,775,822,797,851,813
867,801,777,822,799,851,813
867,802,775,823,798,851,813
867,803,777,823,798,851,813
867,803,779,823,797,852,815
867,803,778,823,799,852,815
867,803,777,823,799,852,813
867,802,777,823,799,851,815
867,801,777,823,799,852,815
867,802,775,822,798,851,813
867,802,778,821,797,851,813
866,801,775,822,797,851,811
867,803,777,821,795,851,814
867,802,775,821,797,851,815
867,801,775,822,798,851,813
867,801,775,821,797,851,813
867,803,775,822,797,851,811
866,799,775,821,795,851,813
867,801,775,821,795,851,813
863,799,775,821,795,850,811
865,799,775,820,795,850,811
865,799,775,821,795,850,811
865,801,775,821,795,849,814
867,801,775,821,797,851,813
866,801,775,822,797,851,811
865,801,777,823,797,854,813
867,801,775,821,797,847,813
867,802,775,821,795,850,813
866,801,775,822,795,851,813
867,801,775,823,797,851,813
867,801,775,822,795,851,813
867,801,775,821,797,852,811
867,799,775,821,797,851,813
867,801,775,822,795,851,813
867,801,775,822,797,851,813
867,802,775,823,797,851,813
867,803,777,823,798,852,815
866,801,777,823,799,851,815
867,803,779,823,799,851,813
867,803,775,823,798,852,815
867,803,777,823,798,852,813
867,801,775,823,795,851,813
866,802,777,822,797,851,815
867,799,775,822,795,852,811
867,803,777,823,799,851,815
867,803,779,823,798,852,815
867,803,778,823,798,851,815
869,803,779,825,799,854,815
869,803,779,826,799,854,815
870,804,779,825,799,855,815
869,803,779,826,799,854,817
867,803,779,823,799,854,815
867,803,779,823,799,853,815
867,801,779,823,799,853,815
869,803,775,823,797,851,815
867,803,775,823,798,851,811
867,801,777,823,795,851,811
867,803,775,822,797,852,813
867,803,775,823,797,851,815
867,803,777,822,797,851,813
867,803,777,823,799,852,814
867,803,777,822,799,851,813
867,803,775,823,797,851,813
866,802,777,821,799,851,814
867,803,775,821,797,851,813
867,801,775,821,797,851,813
867,801,777,823,797,851,813
867,802,775,821,797,851,813
867,801,775,821,797,850,813
865,799,775,821,795,850,813
865,799,775,821,795,851,811
866,801,775,821,795,850,813
866,801,775,821,795,850,813
863,799,775,820,795,851,811
867,803,775,821,795,851,814
865,799,775,821,797,851,813
867,801,775,821,795,851,811
867,801,775,821,795,851,814
867,799,775,822,795,850,811
867,801,775,821,795,851,813
867,802,777,822,797,851,813
867,803,777,822,797,851,814
867,803,775,822,798,851,813
867,802,775,822,797,851,813
867,799,775,823,797,851,815
867,802,777,822,797,851,815
867,801,775,823,797,851,813
867,802,775,822,797,851,814
865,801,775,822,795,851,813
866,801,775,821,795,851,811
867,803,775,821,797,850,813
867,803,777,823,797,852,815
867,803,778,823,797,851,815
867,801,777,823,799,853,815
869,803,779,823,799,853,815
867,803,779,823,797,853,815
867,803,779,823,799,853,815
867,803,779,823,799,853,815
867,803,779,823,799,854,815
867,803,777,823,799,852,815
867,801,777,823,797,851,815
867,801,778,823,797,851,815
867,803,775,823,799,851,815
867,801,777,822,797,851,813
867,801,777,823,797,851,814
867,801,775,823,797,851,815
867,799,775,821,797,851,811
867,799,775,821,795,850,811
865,801,775,821,795,851,811
865,799,775,819,795,849,811
865,799,775,819,795,847,811
863,799,773,820,795,849,811
863,799,773,819,791,849,811
863,799,773,819,795,850,811
863,791,769,819,791,849,807
865,801,775,820,795,849,813
865,801,775,821,795,850,811
863,799,775,819,795,849,811
867,799,775,821,795,850,811
863,800,775,821,795,851,811
863,799,775,821,795,850,811
863,799,775,821,795,851,811
863,799,775,821,795,851,811
865,799,775,822,795,851,811
865,799,775,820,795,849,811
867,799,775,821,795,850,811
865,799,775,819,795,851,811
865,799,775,819,795,850,811
866,799,775,820,795,850,813
863,799,775,819,795,849,811
865,799,775,821,795,850,811
863,799,775,820,795,851,811
867,801,775,821,797,851,813
866,799,775,821,797,851,811
866,801,775,821,795,851,813
867,802,775,822,797,851,814
867,801,775,823,798,851,814
867,802,775,823,797,853,814
867,802,777,823,798,853,814
867,803,775,822,797,851,814
867,803,775,822,797,851,813
867,801,775,822,795,851,813
867,801,775,821,797,851,813
866,802,775,822,796,851,811
867,801,775,821,795,851,813
865,801,775,821,797,851,813
867,801,775,821,797,851,815
867,802,775,823,797,851,814
867,803,777,823,797,851,815
867,803,775,823,799,853,815
867,803,777,822,797,851,814
867,803,777,823,799,853,815
867,802,777,822,797,851,814
867,802,777,822,798,851,815
867,801,775,823,797,851,815
867,801,775,820,797,851,811
867,802,777,822,795,851,813
867,801,779,822,797,852,815
867,803,779,823,799,851,814
867,803,775,823,799,851,815
867,803,777,823,799,852,814
867,803,778,823,797,853,815
867,802,777,823,799,851,815
867,802,775,821,795,851,815
867,801,775,822,797,851,813
867,801,775,821,795,851,813
867,799,775,821,797,851,813
867,801,775,822,795,851,813
865,801,775,821,795,851,813
865,801,775,821,797,851,813
867,801,775,821,797,850,813
867,801,775,822,797,851,811
865,801,775,822,797,851,813
863,801,775,821,795,851,813
867,801,775,821,795,850,813
867,801,775,821,797,851,813
865,799,775,821,795,850,811
867,801,775,821,797,851,813
865,799,775,821,795,850,811
867,802,775,821,795,851,813
867,801,775,821,795,851,813
866,801,775,822,797,851,813
867,801,775,821,797,851,815
867,801,775,821,797,851,813
865,799,775,822,797,851,813
863,799,775,821,795,851,811
865,799,775,821,797,851,813
863,799,775,821,795,851,811
867,801,775,821,797,851,813
867,799,775,822,795,851,811
867,802,775,821,797,851,813
867,802,777,823,797,851,813
867,801,778,821,797,851,815
867,802,775,822,797,851,811
867,803,777,823,797,851,815
867,802,775,823,797,851,814
865,801,775,821,795,850,813
867,799,775,821,797,851,813
865,799,775,821,795,851,811
867,799,775,821,795,851,813
867,801,775,822,797,851,813
867,802,775,821,795,851,813
867,801,775,821,797,851,813
861,795,775,821,795,851,815
867,803,775,823,795,851,813
867,802,777,823,795,851,815
867,801,775,823,797,852,815
867,803,775,823,797,851,815
867,801,777,823,797,853,815
867,803,779,821,797,851,815
867,803,775,823,799,852,813
867,803,779,823,799,853,815
867,803,778,823,799,853,815
867,803,779,823,799,853,815
867,803,779,823,799,853,815
867,803,779,823,799,853,815
867,802,779,823,799,851,813
867,803,779,824,799,853,815
867,802,777,823,798,852,815
867,803,778,823,797,851,813
867,803,777,823,797,851,815
867,803,778,823,797,851,815
867,803,777,823,797,852,813
867,802,778,822,799,851,815
867,803,779,821,799,851,814
867,803,777,823,799,851,815
867,802,777,823,797,851,814
867,803,775,823,797,853,815
866,803,778,823,797,852,815
867,803,777,823,797,851,815
867,803,779,823,799,852,815
867,803,775,823,799,851,813
867,803,779,823,799,853,815
867,803,778,823,799,853,814
865,799,779,823,799,852,815
867,803,779,823,799,854,815
867,803,779,823,799,853,815
869,803,779,823,799,854,815
867,803,779,823,799,853,815
867,803,779,823,799,853,815
867,803,778,823,799,853,815
867,803,777,823,799,852,815
867,803,779,823,799,852,815
867,803,779,823,799,852,814
867,803,778,823,799,852,815
867,801,777,823,799,853,814
867,801,777,823,799,852,813
867,803,778,823,797,853,815
867,803,775,823,797,852,815
867,801,775,822,798,851,814
867,803,775,822,797,851,813
867,801,775,821,797,851,811
867,801,777,822,795,850,813
867,803,775,821,795,851,813
865,801,775,822,797,850,813
867,803,775,821,797,851,813
867,801,775,821,797,851,814
867,801,777,823,799,851,813
867,802,775,823,797,852,813
867,799,775,822,797,851,813
867,802,775,822,797,852,815
867,799,775,821,795,851,813
867,801,775,822,797,851,814
867,799,775,823,797,851,813
867,799,775,821,795,851,813
867,799,775,822,795,851,811
867,801,775,822,795,851,811
863,799,775,820,795,849,811
863,799,775,821,795,850,811
865,799,775,819,795,850,811
865,799,775,821,797,850,811
867,799,775,821,795,851,811
866,799,775,821,795,849,813
867,801,775,821,795,852,813
867,801,777,822,797,851,813
867,801,775,823,799,851,813
867,803,779,823,797,851,813
867,803,779,823,799,853,813
867,803,778,823,798,851,815
867,803,778,823,797,851,815
867,803,777,822,798,851,813
867,803,775,823,797,851,815
867,803,775,822,798,853,814
863,801,777,823,798,851,815
867,803,779,823,799,852,813
867,803,778,823,799,851,814
867,801,775,823,799,853,815
867,803,779,823,799,851,815
867,803,779,823,799,852,815
867,803,779,823,799,852,815
867,803,779,823,799,853,815
867,803,779,822,799,853,815
867,803,779,823,799,853,815
867,802,778,823,799,851,813
867,803,777,823,798,851,815
867,803,777,823,799,853,815
867,803,778,823,798,853,815
867,803,779,823,799,856,815
867,803,779,823,799,853,814
867,803,779,823,797,853,815
867,803,775,823,799,853,815
867,803,775,823,799,851,815
867,803,777,823,799,852,815
867,803,775,823,798,852,814
867,802,777,823,799,851,813
867,803,777,823,798,853,814
867,802,775,823,797,851,815
863,799,777,822,797,852,811
867,801,777,822,797,853,813
867,803,778,822,797,851,813
867,802,777,823,799,852,815
867,802,777,822,795,851,815
867,803,779,823,798,853,815
866,803,779,823,797,852,815
867,803,779,823,799,853,815
867,803,779,823,797,851,815
867,803,777,823,798,852,815
867,803,777,823,797,851,815
867,801,775,822,797,851,813
867,799,775,821,795,851,813
866,799,775,821,795,850,811
863,799,775,819,795,849,813
865,799,775,821,795,850,811
863,799,775,819,795,849,811
863,799,773,821,795,850,811
863,799,775,821,795,849,811
863,799,775,819,795,849,811
863,799,775,819,795,850,813
863,799,775,819,795,850,811
863,799,775,819,795,849,811
865,799,775,819,795,849,811
863,799,775,820,795,850,811
865,799,775,821,795,850,813
865,799,775,819,795,849,811
863,799,775,819,795,849,811
865,799,775,819,795,849,811
863,799,775,822,795,851,811
865,799,775,820,795,849,813
865,801,775,821,795,851,811
866,799,775,821,797,851,813
867,803,775,823,797,851,815
867,802,775,823,797,852,813
867,801,775,821,797,852,815
867,803,777,823,797,853,814
867,803,779,832,797,851,815
867,803,777,823,799,852,815
867,803,779,823,799,853,813
867,803,777,823,797,853,815
867,803,779,823,799,851,815
867,801,777,823,797,852,814
867,803,777,822,797,852,814
867,801,775,822,797,851,813
865,801,775,822,797,851,811
867,799,775,822,795,851,811
865,799,775,821,795,851,813
863,801,775,821,795,851,813
863,799,775,821,795,851,811
865,799,775,821,795,851,811
865,801,775,821,795,850,813
863,800,775,821,795,850,813
863,799,775,821,795,850,811
863,799,775,821,795,849,811
863,799,775,819,795,849,811
865,799,773,819,795,848,811
863,799,775,820,795,851,811
865,799,775,820,795,849,811
863,799,775,821,795,851,811
866,799,775,821,795,851,813
867,799,775,821,795,850,814
867,799,775,821,797,851,813
867,802,775,821,795,850,813
863,801,775,819,795,852,813
865,799,775,821,795,851,813
867,799,775,821,795,849,811
865,799,775,819,795,849,813
865,799,775,819,795,850,811
866,799,775,821,795,850,811
867,799,775,821,795,850,811
867,799,775,817,795,841,813
867,799,775,822,795,849,813
867,801,775,821,795,851,811
867,799,775,821,795,851,813
867,801,775,821,797,851,813
867,801,775,823,795,851,815
867,802,777,822,797,851,811
867,801,775,821,797,851,813
867,802,777,822,797,851,815
867,803,777,821,797,851,814
867,801,775,821,797,851,811
867,801,775,820,795,851,813
867,801,775,821,795,850,811
865,799,775,820,795,850,815
867,799,775,821,795,850,813
865,801,775,821,795,851,813
865,801,775,821,795,851,813
867,801,777,822,797,851,813
867,801,777,823,797,851,813
867,803,777,822,797,851,815
867,801,775,822,797,851,815
867,803,775,822,797,851,815
867,802,775,822,797,851,813
867,801,775,823,797,851,813
867,799,775,822,797,850,815
865,799,775,822,797,851,813
867,799,775,821,795,851,813
866,799,775,821,795,851,813
865,799,775,821,795,850,811
863,799,775,821,797,851,813
865,799,775,821,795,851,813
863,799,775,821,795,851,814
867,801,775,821,795,851,813
865,799,775,821,795,851,811
867,801,775,821,797,851,813
867,801,775,821,795,850,811
867,801,775,822,795,851,813
867,801,775,822,798,851,815
867,801,775,823,797,851,813
867,801,778,823,799,852,815
867,803,778,823,797,851,815
867,803,777,823,799,856,815
867,803,779,823,799,853,815
867,803,777,823,797,852,815
867,803,779,823,799,852,815
867,801,775,822,799,852,815
867,802,777,823,797,851,815
867,801,777,822,798,852,813
867,802,779,823,799,851,815
867,803,779,823,799,851,815
867,803,777,822,797,852,813
867,803,777,823,797,851,815
867,803,777,823,797,851,813
867,801,775,821,795,851,813
867,801,775,821,795,851,811
865,801,775,821,797,851,813
867,801,775,821,795,851,811
867,799,775,821,795,851,813
865,799,775,821,795,851,811
867,801,775,821,797,851,813
867,802,775,822,797,851,813
867,801,775,822,797,851,815
867,803,777,823,797,853,815
867,803,777,823,799,852,815
869,803,779,823,799,853,815
867,803,779,823,799,852,815
869,803,779,824,799,853,815
867,803,779,823,799,853,815
863,803,779,823,800,853,815
868,803,779,823,798,852,815
867,803,784,823,799,853,815
867,803,779,823,799,853,815
867,801,775,823,799,851,813
867,801,777,822,798,852,815
867,802,777,823,797,852,815
867,802,777,823,797,851,815
867,803,777,823,797,851,813
867,803,777,823,799,851,815
867,802,779,823,799,851,815
867,803,777,823,797,851,815
867,801,777,823,798,851,815
867,801,775,822,795,851,813
866,801,775,823,795,851,813
867,801,777,822,795,851,815
867,799,775,822,797,851,815
867,802,775,823,797,851,814
869,804,780,823,797,852,811
867,803,778,823,799,854,811
867,803,779,825,799,853,815
867,803,779,825,799,853,815
867,805,779,825,799,855,815
869,803,779,825,799,855,815
867,803,779,824,799,853,815
867,803,779,823,799,852,815
867,803,777,823,799,853,815
867,801,778,822,798,851,813
867,799,775,822,797,852,815
867,799,775,821,797,850,813
866,799,775,823,795,853,813
867,801,777,823,799,851,814
867,802,777,822,798,851,815
867,801,775,823,797,851,813
867,803,778,823,799,853,815
867,803,777,823,799,851,815
867,803,778,823,797,853,815
867,803,777,823,797,853,815
867,803,779,823,799,853,815
867,803,778,823,797,852,815
867,803,775,822,799,852,815
867,801,777,822,799,851,813
867,802,775,822,797,851,813
865,801,775,821,795,851,813
867,801,775,823,796,851,813
867,802,775,822,795,851,813
867,802,777,823,799,851,813
867,802,777,821,795,851,814
867,803,777,822,799,851,815
867,803,779,823,798,853,815
867,803,778,823,799,853,813
867,803,777,823,797,853,815
867,803,779,823,797,853,815
867,803,778,823,797,852,814
867,803,779,823,799,851,815
867,803,779,823,797,852,815
867,803,778,822,798,851,815
867,803,775,823,797,852,813
867,801,775,822,797,851,807
867,803,779,821,797,851,814
867,803,775,821,797,851,813
866,801,777,823,795,851,813
867,799,775,822,795,851,813
867,801,775,821,797,851,813
867,801,775,823,797,851,813
867,802,777,822,798,851,814
867,803,777,823,799,853,815
867,803,779,823,797,851,815
867,803,779,822,799,851,815
867,803,779,823,799,851,815
867,801,777,823,799,852,815
867,801,778,823,797,852,815
867,801,775,821,797,851,814
867,803,777,822,798,851,813
867,803,777,823,799,851,815
867,803,777,823,797,852,814
867,803,779,823,798,853,815
867,803,779,823,798,852,815
867,803,779,823,799,853,815
867,803,779,823,799,852,815
867,803,779,823,799,853,815
861,797,778,823,799,851,813
867,803,777,822,797,851,815
867,802,777,821,797,851,813
867,801,775,823,795,851,813
866,801,777,822,795,851,813
867,799,775,821,797,851,813
867,801,775,821,797,851,811
867,799,775,821,797,851,813
867,799,775,821,795,851,813
865,799,775,821,797,850,811
867,801,775,822,795,851,813
865,799,775,822,797,851,811
865,799,775,821,795,851,811
867,799,775,822,795,851,811
867,799,775,821,795,849,811
863,799,775,821,795,849,811
863,799,775,821,795,850,813
863,799,775,819,795,849,811
865,801,773,821,793,850,811
863,799,775,821,795,849,813
863,799,775,819,795,850,811
863,799,775,821,795,850,811
863,799,775,821,795,850,811
863,799,775,820,795,849,811
865,799,775,821,795,849,811
863,799,775,820,795,850,811
867,799,775,819,795,850,811
863,801,775,821,795,850,811
865,801,775,821,795,851,813
867,801,777,821,795,851,813
867,802,775,822,795,851,813
865,802,775,823,797,851,814
867,802,775,822,797,850,815
867,801,775,821,795,851,811
867,803,775,822,795,851,811
867,801,777,822,797,851,815
867,803,777,821,797,851,815
867,801,775,819,795,852,811
867,801,775,822,797,851,814
867,801,778,823,797,852,813
867,801,775,823,798,852,814
867,801,777,823,797,851,815
867,803,778,823,797,851,815
867,803,775,823,797,851,815
867,803,775,822,797,852,813
867,801,775,822,795,851,811
866,801,777,822,797,851,815
867,799,775,821,797,851,813
867,801,775,819,797,851,813
867,802,775,821,797,850,813
867,802,777,822,799,851,814
867,801,775,823,797,853,815
867,801,777,823,797,851,813
867,803,777,823,797,853,815
867,802,777,823,797,852,815
867,799,775,823,797,851,815
867,799,775,821,795,851,813
867,799,775,822,795,851,813
867,801,775,821,797,850,811
865,799,775,821,795,847,811
867,799,775,821,795,850,813
867,799,775,819,795,850,813
866,799,775,819,795,851,813
867,799,775,821,795,851,813
865,800,775,820,795,849,811
865,799,775,821,795,850,811
866,799,775,820,795,849,813
867,799,775,821,795,851,811
866,801,775,822,797,851,813
867,801,775,822,797,851,813
867,802,775,821,795,851,815
867,802,777,823,797,851,814
867,803,775,821,797,851,815
867,801,775,822,797,851,815
867,799,775,823,797,852,815
867,799,775,821,795,851,811
867,801,775,820,795,850,811
865,799,775,821,795,850,813
867,799,775,821,795,850,811
863,801,775,821,795,849,811
867,799,775,822,795,851,813
867,802,775,821,797,851,813
867,801,775,821,795,851,813
867,801,775,822,797,851,813
863,799,775,821,797,851,811
867,799,775,822,795,851,813
866,799,775,821,795,851,811
867,801,775,821,795,856,813
865,799,775,821,797,851,813
865,799,777,821,798,851,811
867,801,777,822,797,851,813
867,802,777,822,799,851,813
867,802,775,823,798,851,814
865,801,773,822,793,851,813
867,801,775,821,795,850,813
867,799,775,821,795,851,811
863,799,775,819,795,849,811
866,801,775,821,795,849,811
865,801,775,819,795,849,811
865,799,775,819,795,850,811
867,799,775,821,795,851,813
867,801,775,821,797,851,813
867,801,775,823,798,851,815
867,803,777,823,797,851,815
867,803,777,823,799,853,815
867,803,779,823,798,851,815
867,803,777,823,797,851,814
867,803,777,823,795,851,813
867,802,777,823,797,851,813
867,801,777,823,797,851,814
867,801,779,823,797,851,815
863,803,779,823,801,853,815
867,803,777,822,799,851,815
867,803,779,823,798,853,815
867,803,778,822,798,852,815
867,803,779,823,798,851,815
867,803,777,823,797,852,815
867,803,777,822,797,851,815
867,803,779,823,797,851,815
867,803,777,823,797,851,815
867,801,775,821,797,851,815
