Channel_0,Channel_1,Channel_2,Channel_3
100.602783,101.093742,101.567459,101.067108
100.602783,101.093918,101.624054,101.067734
100.602127,101.093246,101.680046,101.068497
100.602646,101.093246,101.732536,101.068130
100.601814,101.092911,101.782181,101.068504
100.601990,101.093781,101.829475,101.069260
100.601990,101.093109,101.875328,101.068527
100.601669,101.094284,101.922607,101.068947
100.601669,101.094284,101.974258,101.069023
100.601990,101.093613,102.026840,101.070145
100.601990,101.094788,102.077538,101.068733
100.601990,101.094788,102.125671,101.067665
100.601669,101.094452,102.170006,101.067612
100.601341,101.093781,102.211487,101.068359
100.601341,101.094116,102.250244,101.068810
100.602173,101.093781,102.287376,101.068886
100.602173,101.093781,102.322922,101.068146
100.602173,101.093109,102.355453,101.067413
100.601845,101.093948,102.390060,101.066345
100.601845,101.094116,102.424477,101.066414
100.601845,101.093781,102.457962,101.066055
100.602028,101.093445,102.489090,101.066467
100.602676,101.093948,102.515076,101.066544
100.602676,101.093948,102.539772,101.066963
100.602676,101.093613,102.561363,101.066696
100.602989,101.093277,102.584145,101.066093
100.602676,101.093277,102.605453,101.065392
100.603493,101.093452,102.625832,101.065460
100.602852,101.093117,102.643959,101.065872
100.603493,101.093117,102.660629,101.065620
100.604469,101.092445,102.676964,101.065353
100.603821,101.092110,102.691544,101.065422
100.603172,101.092613,102.705460,101.064377
100.602524,101.092949,102.715675,101.064117
100.601875,101.093826,102.721947,101.063515
100.602379,101.093147,102.722610,101.063248
100.602058,101.093483,102.719543,101.064476
100.602707,101.093994,102.718712,101.065567
100.602707,101.093994,102.719803,101.064827
100.603531,101.093994,102.721535,101.064468
100.602882,101.093658,102.720413,101.065353
100.602554,101.094498,102.713943,101.065086
100.602234,101.094162,102.700134,101.065163
100.602882,101.093491,102.658630,101.064766
100.603378,101.092148,102.333374,101.064499
100.604500,101.092148,102.005249,101.063896
100.604500,101.091812,101.759628,101.062302
100.605148,101.092659,101.575142,101.060219
100.604820,101.092659,101.436539,101.059273
100.604820,101.092987,101.332779,101.058197
100.604996,101.093155,101.255577,101.058945
100.604027,101.092819,101.197861,101.059021
100.603706,101.092484,101.154083,101.058083
100.603882,101.092148,101.121315,101.057945
100.603241,101.092148,101.097206,101.057343
100.602913,101.092659,101.077225,101.057755
100.602592,101.091988,101.062508,101.058510
100.602768,101.091820,101.050194,101.058586
100.602448,101.091820,101.041245,101.059341
100.603271,101.092491,101.035042,101.061577
100.602951,101.093155,101.029922,101.063034
100.602310,101.093155,101.026085,101.063789
100.601654,101.092491,101.023010,101.064201
100.601509,101.093697,101.022537,101.065292
100.601509,101.093025,101.021240,101.065033
100.602005,101.092026,101.020248,101.065781
