Channel_0,Channel_1,Channel_2,Channel_3
100.313980,6.617423,5.849874,7.291855
100.313980,6.617423,5.849999,7.291855
100.313705,6.617423,5.849999,7.291855
100.313705,6.617423,5.849999,7.291855
100.313705,6.617423,5.849999,7.291617
100.313705,6.617423,5.849661,7.291617
100.313705,6.617423,5.849661,7.291617
100.314194,6.617423,5.849661,7.291617
100.314194,6.617423,5.849661,7.291617
100.314194,6.617423,5.849661,7.290762
100.314194,6.617586,5.849604,7.290762
100.314682,6.617586,5.849604,7.290762
100.314682,6.617586,5.849604,7.290762
100.314682,6.617586,5.849604,7.290397
100.314682,6.617586,5.849604,7.290397
100.314682,6.617696,5.848960,7.290397
100.314842,6.617696,5.848960,7.290397
100.314842,6.617696,5.848960,7.290397
100.314842,6.617696,5.848960,7.289834
100.314842,6.617696,5.848960,7.289834
100.314842,6.617696,5.849422,7.289834
100.314682,6.617696,5.849422,7.289834
100.314682,6.617696,5.849422,7.289834
100.314682,6.617696,5.849422,7.289269
100.314682,6.617696,5.848652,7.289269
100.314682,6.617648,5.848652,7.289269
100.314926,6.617648,5.848652,7.289269
100.314926,6.617648,5.848652,7.289558
100.314926,6.617648,5.848652,7.289558
100.314926,6.617648,5.848595,7.289558
100.315094,6.617809,5.848595,7.289558
100.315094,6.617809,5.848595,7.289558
100.315094,6.617809,5.848595,7.289485
100.315094,6.617809,5.848595,7.289485
100.315094,6.617809,5.848441,7.289485
100.315422,6.617386,5.848441,7.289485
100.315422,6.617386,5.848441,7.289485
100.315422,6.617386,5.848441,7.289776
100.315422,6.617386,5.848441,7.289776
100.315422,6.617386,5.848134,7.289776
100.315262,6.617386,5.848134,7.289776
100.315262,6.617386,5.848134,7.289047
100.315262,6.617386,5.848134,7.289047
100.315262,6.617386,5.848134,7.289047
100.315155,6.617386,5.847795,7.289047
100.315155,6.617386,5.847795,7.289047
100.315155,6.617386,5.847795,7.288318
100.315155,6.617386,5.847795,7.288318
100.315155,6.617386,5.848104,7.288318
100.315643,6.617386,5.848104,7.288318
100.315643,6.617172,5.848104,7.288318
100.315643,6.617172,5.848104,7.287261
100.315643,6.617172,5.848104,7.287261
100.315643,6.617172,5.848382,7.287261
100.315643,6.617172,5.848382,7.287261
100.315643,6.617011,5.848382,7.287024
100.315643,6.617011,5.848382,7.287024
100.315643,6.617011,5.848382,7.287024
100.315643,6.617011,5.848970,7.287024
100.315964,6.617011,5.848970,7.287024
100.315964,6.616638,5.848970,7.286786
100.315964,6.616638,5.848970,7.286786
100.315964,6.616638,5.848970,7.286786
100.315407,6.616638,5.848970,7.286786
100.315407,6.616638,5.848970,7.286786
100.315407,6.616800,5.848970,7.287570
100.315407,6.616800,5.848970,7.287570
100.315407,6.616800,5.848325,7.287570
100.314926,6.616800,5.848325,7.287570
100.314926,6.616800,5.848325,7.287570
100.314926,6.616477,5.848325,7.287332
100.314926,6.616477,5.848325,7.287332
100.314926,6.616477,5.848633,7.287332
100.314812,6.616477,5.848633,7.287332
100.314812,6.616477,5.848633,7.287257
100.314812,6.616586,5.848633,7.287257
100.314812,6.616586,5.848633,7.287257
100.315140,6.616586,5.848451,7.287257
100.315140,6.616586,5.848451,7.287257
100.315140,6.616586,5.848451,7.287219
100.315140,6.616858,5.848451,7.287219
100.315140,6.616858,5.848451,7.287219
100.314743,6.616858,5.848422,7.287219
100.314743,6.616858,5.848422,7.287219
100.314743,6.616858,5.848422,7.286978
100.314743,6.617021,5.848422,7.286978
100.314743,6.617021,5.848422,7.286978
100.315140,6.617021,5.848575,7.286978
100.315140,6.617021,5.848575,7.286779
100.315140,6.617021,5.848575,7.286779
100.315140,6.616373,5.848575,7.286779
100.315292,6.616373,5.848884,7.286779
100.315292,6.616373,5.848884,7.286779
100.315292,6.616373,5.848884,7.286214
100.315292,6.616373,5.848884,7.286214
100.315292,6.616534,5.848884,7.286214
100.315071,6.616534,5.848700,7.286214
100.315071,6.616534,5.848700,7.286214
100.315071,6.616534,5.848700,7.286139
100.315071,6.616534,5.848700,7.286139
100.315071,6.616534,5.848700,7.286139
100.315392,6.615839,5.848672,7.286139
100.315392,6.615839,5.848672,7.286230
100.315392,6.615839,5.848672,7.286230
100.315392,6.615839,5.848672,7.286230
100.315392,6.615839,5.848672,7.286230
100.315872,6.616324,5.848643,7.286230
100.315872,6.616324,5.848643,7.286483
100.315872,6.616324,5.848643,7.286483
100.315872,6.616324,5.848643,7.286483
100.316208,6.616324,5.848181,7.286483
100.316208,6.616163,5.848181,7.286483
100.316208,6.616163,5.848181,7.286245
100.316208,6.616163,5.848181,7.286245
