Channel_0,Channel_1,Channel_2,Channel_3
99.707962,100.648193,100.793365,100.775589
99.708282,100.648193,100.794006,100.775589
99.708282,100.647858,100.794006,100.775925
99.708282,100.648521,100.793686,100.775589
99.708611,100.648521,100.794174,100.775925
99.708611,100.648193,100.793365,100.776260
99.709251,100.648521,100.793365,100.775925
99.709900,100.648521,100.793045,100.776260
99.710220,100.648193,100.793045,100.775116
99.710548,100.648193,100.792099,100.775787
99.711189,100.648193,100.792099,100.775116
99.711838,100.647858,100.793686,100.775452
99.712166,100.647858,100.793686,100.775116
99.712479,100.647522,100.794640,100.774101
99.711838,100.646515,100.793839,100.773903
99.712479,100.646851,100.793686,100.773903
99.712479,100.646851,100.793365,100.774239
99.712807,100.646851,100.793365,100.774918
99.713455,100.647186,100.793045,100.774918
99.713776,100.647690,100.792740,100.774239
99.714096,100.648026,100.792099,100.774574
99.714737,100.648026,100.791771,100.774574
99.715393,100.647186,100.791458,100.774239
99.716354,100.647522,100.791138,100.773552
99.717178,100.647186,100.791138,100.773903
99.717819,100.646515,100.791138,100.773766
99.717819,100.646515,100.792892,100.774918
99.718468,100.647186,100.792099,100.774773
99.717651,100.646851,100.792412,100.774437
99.718788,100.646515,100.793365,100.775116
99.719437,100.646851,100.794319,100.775589
99.719437,100.646851,100.794319,100.774101
99.719437,100.646851,100.793045,100.773766
99.719757,100.646515,100.793686,100.773766
99.720406,100.646851,100.792740,100.775116
99.720726,100.646179,100.793045,100.776260
99.721375,100.645851,100.792099,100.776260
99.721695,100.645851,100.792099,100.775253
99.722343,100.644341,100.792099,100.774574
99.722992,100.644676,100.791771,100.773552
99.723312,100.645851,100.792099,100.773216
99.723961,100.645851,100.792099,100.772545
99.723640,100.645851,100.792099,100.772545
99.724281,100.644676,100.792412,100.772545
99.723961,100.645012,100.792099,100.772545
99.723961,100.645012,100.791290,100.772202
99.724281,100.644341,100.792412,100.773552
99.724281,100.644341,100.792099,100.773552
99.724281,100.644676,100.790817,100.772408
99.724930,100.644676,100.791138,100.770721
99.725578,100.643669,100.791458,100.770386
99.725578,100.642998,100.791138,100.770035
99.725899,100.643333,100.790817,100.770386
99.725082,100.645180,100.791458,100.769836
99.725082,100.645515,100.791458,100.769165
99.725410,100.645180,100.790817,100.769165
99.726868,100.645515,100.789703,100.770180
99.726700,100.645515,100.790337,100.770515
99.727013,100.644005,100.789703,100.770180
99.728806,100.644844,100.789383,100.769501
99.729454,100.644173,100.790016,100.769165
99.728958,100.643837,100.790657,100.768021
99.729599,100.643837,100.790977,100.767334
99.729599,100.644508,100.791458,100.767670
99.730743,100.645180,100.791458,100.768356
99.731064,100.645515,100.790504,100.769363
99.730576,100.645515,100.791138,100.770386
99.730576,100.645851,100.790504,100.770721
99.730247,100.646515,100.789383,100.770721
99.730576,100.646011,100.789703,100.770386
99.730888,100.646011,100.790184,100.771400
99.732033,100.646011,100.790184,100.771736
99.732033,100.646011,100.790504,100.771400
99.732681,100.645676,100.789703,100.771057
99.733177,100.646179,100.790184,100.770035
99.733002,100.645851,100.789871,100.768898
99.733002,100.645515,100.789871,100.768898
99.733650,100.645515,100.789871,100.769363
99.733650,100.645180,100.789543,100.769363
99.733963,100.645180,100.789703,100.768692
99.734619,100.643669,100.790016,100.769501
99.735268,100.643669,100.789703,100.769501
99.736237,100.643669,100.789703,100.769501
99.735741,100.644005,100.790016,100.769165
99.736061,100.644341,100.790016,100.769836
99.736382,100.644341,100.790337,100.768692
99.736382,100.644173,100.790016,100.768356
99.737854,100.643837,100.789703,100.767670
99.738495,100.642670,100.789383,100.767670
99.739143,100.643333,100.789062,100.768356
99.739792,100.642998,100.789383,100.767670
99.740433,100.643669,100.790337,100.766525
99.741074,100.643669,100.790337,100.766998
99.741074,100.644005,100.789703,100.766998
99.741402,100.644005,100.789703,100.766869
99.741722,100.644005,100.789703,100.767204
99.741402,100.642838,100.790016,100.767670
99.741402,100.642502,100.790337,100.768021
99.740761,100.642998,100.789703,100.769028
99.740761,100.642998,100.789383,100.769363
99.741402,100.642998,100.789062,100.769699
99.740906,100.642670,100.789383,100.768219
99.741226,100.642998,100.789062,100.767883
99.741226,100.642998,100.789062,100.767540
99.741875,100.641998,100.789062,100.767204
99.742844,100.641663,100.788429,100.767204
99.742844,100.642670,100.788109,100.767540
99.743164,100.641495,100.788429,100.766869
99.743813,100.641159,100.787788,100.766525
99.743492,100.641159,100.787788,100.767883
99.744781,100.642334,100.787476,100.768356
99.744461,100.642670,100.787476,100.768356
99.744133,100.642670,100.786667,100.767540
99.744461,100.642998,100.786995,100.767540
99.745277,100.642334,100.787476,100.768219
99.745277,100.641327,100.787476,100.768219
99.746254,100.641327,100.787788,100.767883
99.746895,100.641998,100.786995,100.767883
99.747543,100.642334,100.786354,100.767540
99.747543,100.641663,100.786667,100.766869
99.747856,100.641327,100.786667,100.766190
99.748512,100.640823,100.785721,100.766190
99.747368,100.640991,100.786354,100.765518
99.748016,100.641327,100.786354,100.765518
99.748337,100.641663,100.786354,100.765518
99.749306,100.641998,100.786354,100.765068
99.750122,100.641830,100.786026,100.765411
99.749626,100.641495,100.785721,100.764397
99.750275,100.641495,100.785400,100.763382
99.750923,100.641998,100.785080,100.763817
99.752060,100.641159,100.785080,100.764839
99.752701,100.640823,100.785080,100.765518
99.752533,100.640991,100.785400,100.765518
99.752213,100.641495,100.784912,100.765518
99.752533,100.682678,100.782692,100.764839
99.753036,100.795845,100.779663,100.764839
99.752533,101.055664,100.774254,100.764503
99.752853,101.389862,100.764542,100.762802
99.753830,101.809158,100.759445,100.761116
99.754150,102.403549,100.753716,100.758751
99.755112,102.928696,100.749893,100.755264
99.755112,103.402504,100.747673,100.752563
99.754623,103.912926,100.745125,100.751877
99.755768,104.549820,100.744972,100.751312
99.756088,105.323509,100.743698,100.750298
99.756729,106.169693,100.742264,100.748512
99.757057,107.053673,100.741936,100.747490
99.757370,107.957077,100.741302,100.746811
99.757706,108.831871,100.741302,100.746811
99.759163,109.718361,100.740662,100.746475
99.758987,110.540611,100.740341,100.746140
99.759644,111.306969,100.740036,100.746475
99.761101,112.051353,100.740036,100.746140
99.761749,112.678589,100.740517,100.745461
99.761749,113.139877,100.740517,100.745125
99.762070,113.450562,100.740196,100.745125
99.761749,113.677551,100.740196,100.746239
99.762398,113.809792,100.739876,100.746574
99.762718,113.892860,100.740196,100.746140
99.763367,113.903610,100.739243,100.746140
99.763687,113.880150,100.739243,100.746140
99.764336,113.851906,100.739555,100.746811
99.764656,113.771194,100.739876,100.746475
99.764977,113.601028,100.739555,100.746010
99.765625,113.337753,100.739243,100.744995
99.766273,112.994812,100.738922,100.744644
99.766273,112.544998,100.738602,100.745461
99.765945,111.946106,100.738922,100.744644
99.766273,111.179932,100.738602,100.744308
99.765625,110.284744,100.737648,100.745125
99.764977,109.267174,100.737328,100.745125
99.764336,108.224892,100.737183,100.745125
99.764656,107.232864,100.739403,100.746475
99.765305,106.328392,100.742271,100.748848
99.765625,105.558815,100.745132,100.752228
99.766441,104.874794,100.752769,100.755943
99.766769,104.169479,100.758980,100.759323
99.767097,103.471519,100.764069,100.760880
99.765945,102.827866,100.767250,100.761559
99.765480,102.300407,100.768379,100.760330
99.765480,101.898811,100.768845,100.758652
99.765793,101.598412,100.771393,100.759537
99.765305,101.370491,100.772659,100.759537
99.765945,101.198380,100.776329,100.759872
99.766914,101.068810,100.777290,100.759201
99.767242,100.971046,100.778244,100.758041
99.768700,100.896378,100.778877,100.758377
99.769028,100.840675,100.779518,100.757568
99.769669,100.797821,100.779350,100.757706
99.769669,100.766014,100.779350,100.758850
99.770004,100.740707,100.780304,100.758041
99.770973,100.722290,100.782059,100.758377
99.770470,100.708237,100.781898,100.758713
99.771935,100.696518,100.781258,100.760208
99.771935,100.688484,100.780937,100.760071
99.771935,100.682449,100.780136,100.760071
99.772263,100.678101,100.781258,100.760880
99.772903,100.674423,100.780449,100.760880
99.772903,100.671066,100.780777,100.759735
99.773224,100.669395,100.780449,100.759399
99.773880,100.668259,100.780777,100.759735
99.773544,100.666580,100.780777,100.759735
99.773544,100.666077,100.781258,100.759399
99.772903,100.665413,100.780136,100.759735
99.772087,100.664742,100.780449,100.759056
99.772736,100.665077,100.780136,100.759399
99.772736,100.664742,100.779495,100.758255
99.773544,100.664406,100.780136,100.757568
99.774193,100.664406,100.780449,100.758377
99.774193,100.664406,100.780136,100.758713
99.775162,100.664070,100.780449,100.758713
99.775810,100.664742,100.779823,100.758377
99.775482,100.665909,100.779823,100.757904
99.776138,100.666245,100.779823,100.758255
99.776459,100.666245,100.779182,100.760620
99.776779,100.666916,100.779495,100.760269
99.777100,100.666916,100.779495,100.760269
99.777428,100.667923,100.779823,100.759933
99.778069,100.669090,100.779305,100.760269
99.778069,100.669090,100.779305,100.760620
99.779037,100.669426,100.778984,100.759933
99.779686,100.669754,100.779305,100.758789
99.780830,100.670425,100.778984,100.758453
99.781143,100.671768,100.782806,100.757774
99.781303,100.672440,100.803818,100.760139
99.781303,100.674782,100.969345,100.760483
99.781799,100.675789,101.409851,100.762856
99.782761,100.677124,102.091293,100.764542
99.783417,100.679466,102.985695,100.765892
99.783737,100.680138,103.946960,100.768257
99.783737,100.681976,104.958054,100.769951
99.783417,100.682983,106.110336,100.770287
99.784065,100.684654,107.524719,100.770958
99.784378,100.685661,109.145996,100.770622
99.785034,100.685997,110.777390,100.770958
99.785667,100.686661,112.285110,100.770958
99.785995,100.687332,113.751724,100.771309
99.786324,100.688004,115.259689,100.771980
99.786324,100.689842,116.786049,100.772324
99.786324,100.690849,118.195999,100.771172
99.786324,100.691521,119.532272,100.770493
99.786636,100.692856,120.803146,100.770493
99.787285,100.694702,121.962990,100.770828
99.788254,100.695366,122.953918,100.770828
99.788902,100.695702,123.714111,100.770828
99.789230,100.697243,124.240639,100.770493
99.789055,100.696907,124.621559,100.770699
99.790024,100.697243,124.849060,100.770699
99.790344,100.697243,124.917099,100.770027
99.792458,100.697243,124.806664,100.770027
99.792458,100.697578,124.213913,100.771172
99.792458,100.698250,123.721085,100.771507
99.792778,100.700089,123.169334,100.771843
99.793106,100.700424,122.597145,100.772522
99.793106,100.700760,121.854202,100.773193
99.793419,100.700760,120.797302,100.772385
99.793747,100.699753,119.333656,100.771034
99.795036,100.698746,117.492676,100.770027
99.795036,100.698410,115.367516,100.771843
99.795685,100.698242,113.199814,100.772385
99.796005,100.697914,111.175613,100.774414
99.796654,100.697578,109.324463,100.776779
99.796982,100.697578,107.626770,100.778130
99.797623,100.697243,106.090164,100.778481
99.798912,100.696907,104.803612,100.776443
99.798271,100.694725,103.832741,100.776443
99.797943,100.695061,103.099060,100.770027
99.799240,100.694389,102.548363,100.764946
99.799240,100.694061,102.131943,100.762245
99.799881,100.695229,101.815758,100.759537
99.799240,100.694565,101.579514,100.757172
99.799881,100.694565,101.398514,100.756157
99.799881,100.695229,101.262909,100.755142
99.800217,100.695229,101.160080,100.754807
99.800529,100.695229,101.081619,100.753990
99.801956,100.694901,101.022095,100.753319
99.802612,100.694565,100.976891,100.752975
99.802933,100.695396,100.942833,100.751968
99.803116,100.696396,100.916100,100.751289
99.803116,100.696396,100.896683,100.750954
99.803757,100.696732,100.881889,100.750275
99.804085,100.696060,100.869797,100.749939
99.804405,100.696060,100.859291,100.749939
99.804405,100.695732,100.851974,100.749939
99.805519,100.696060,100.846237,100.750275
99.805832,100.696396,100.842102,100.750275
99.805054,100.698242,100.839088,100.751289
99.805374,100.699242,100.835587,100.750610
99.805702,100.699913,100.833038,100.750610
99.806023,100.699242,100.831131,100.750275
99.806343,100.699242,100.829544,100.749130
99.807785,100.699577,100.828590,100.749939
99.807961,100.699577,100.827316,100.749252
99.808609,100.699753,100.826874,100.748917
99.808929,100.700081,100.825920,100.749252
99.809250,100.699417,100.825607,100.748917
99.809250,100.699753,100.825279,100.748917
99.809250,100.699081,100.825760,100.748917
99.808929,100.699753,100.825447,100.748917
99.809250,100.699081,100.825134,100.749733
99.809250,100.699417,100.824814,100.749252
99.809250,100.700081,100.824493,100.749603
99.810356,100.700752,100.825615,100.749939
99.810547,100.702286,100.825302,100.750275
99.811188,100.701088,100.825302,100.750275
99.811516,100.701950,100.825302,100.750275
99.811188,100.701424,100.825302,100.748795
99.811516,100.702286,100.825302,100.748795
99.811516,100.701950,100.825615,100.748459
99.812157,100.702286,100.827057,100.749603
99.812485,100.701950,100.827057,100.749603
99.812805,100.701614,100.827057,100.749603
99.812805,100.701614,100.827377,100.749603
99.813454,100.700951,100.827057,100.748795
99.814102,100.701286,100.827538,100.749252
99.814423,100.701286,100.827538,100.749252
99.815201,100.701614,100.826736,100.749603
99.815849,100.701286,100.827377,100.748917
99.815712,100.701286,100.827682,100.748108
99.816818,100.701286,100.828491,100.752846
99.816818,100.701286,100.828018,100.880325
99.816818,100.701790,100.828979,101.516434
99.816360,100.700111,100.829933,102.370895
99.816360,100.702789,100.828018,103.311905
99.816040,100.703125,100.826752,104.283340
99.816360,100.702126,100.827705,105.206680
99.817154,100.700783,100.828659,106.133690
99.817467,100.700111,100.830132,107.055908
99.817795,100.700783,100.829811,107.950974
99.818756,100.701118,100.829491,108.853249
99.819084,100.700783,100.829811,109.832764
99.819084,100.700447,100.830132,110.882019
99.819084,100.702621,100.830452,111.887985
99.819725,100.702286,100.830452,112.790390
99.820053,100.701118,100.830452,113.606461
99.818947,100.702286,100.829933,114.386093
