Channel_0,Channel_1,Channel_2,Channel_3
100.356071,100.858475,100.943916,101.140785
100.356392,100.858650,100.943916,101.140785
100.356071,100.860489,100.943588,101.140785
100.356071,100.860825,100.943283,101.139969
100.356071,100.860489,100.942963,101.139969
100.355103,100.860489,100.942963,101.139969
100.355103,100.859657,100.942154,101.139969
100.355423,100.859322,100.942963,101.139297
100.355423,100.858986,100.942474,101.139297
100.355751,100.859482,100.942795,101.138481
100.356071,100.859818,100.942474,101.138138
100.356071,100.860489,100.942474,101.138008
100.356071,100.860489,100.942963,101.137672
100.355751,100.860489,100.942963,101.138351
100.355751,100.859818,100.942154,101.138687
100.356392,100.859146,100.942474,101.138252
100.356392,100.858810,100.941833,101.138924
100.356392,100.858810,100.941513,101.138924
100.357368,100.858810,100.941513,101.139267
100.357368,100.858810,100.941833,101.139603
100.358185,100.859146,100.941513,101.138924
100.357864,100.859146,100.941513,101.138588
100.357536,100.859146,100.941032,101.137436
100.358185,100.859818,100.941673,101.137093
100.358505,100.859482,100.941673,101.137436
100.358185,100.859482,100.941673,101.137306
100.358368,100.858315,100.941353,101.137642
100.358688,100.858650,100.942154,101.137642
100.357224,100.859146,100.941032,101.137169
100.357864,100.860153,100.941353,101.138191
100.358505,100.859818,100.941353,101.138527
100.358185,100.860153,100.941994,101.138527
100.357864,100.860153,100.942307,101.137032
100.357864,100.859818,100.942307,101.137375
100.357864,100.859818,100.941673,101.136559
100.357864,100.859322,100.941673,101.136894
100.358368,100.859482,100.941032,101.137924
100.358368,100.860153,100.940231,101.137108
100.358185,100.860153,100.940231,101.136429
100.357224,100.859482,100.940231,101.135277
100.357536,100.859146,100.940544,101.135620
100.357224,100.858810,100.940544,101.135620
100.357224,100.859146,100.940872,101.135139
100.357224,100.859818,100.940872,101.135483
100.357719,100.859818,100.940231,101.135139
100.357536,100.859818,100.939590,101.135139
100.357719,100.859482,100.938950,101.133987
100.357719,100.859146,100.939278,101.132980
100.357719,100.858810,100.939278,101.132980
100.357719,100.858475,100.939278,101.133316
100.358040,100.858147,100.939278,101.133652
100.358040,100.858475,100.938950,101.133179
100.358368,100.860657,100.938950,101.132843
100.358368,100.859482,100.938950,101.132370
100.357719,100.859146,100.938469,101.132706
100.357719,100.860321,100.938469,101.132233
100.359154,100.860657,100.938469,101.131897
100.359154,100.859482,100.938156,101.132919
100.359482,100.859818,100.937637,101.133255
100.358826,100.859482,100.938156,101.132782
100.358185,100.859482,100.937950,101.133118
100.358185,100.859818,100.937950,101.132339
100.358185,100.859482,100.938278,101.132339
100.359154,100.859985,100.938591,101.132004
100.358688,100.859322,100.937950,101.131668
100.359009,100.859985,100.937637,101.130981
100.359154,100.860657,100.937637,101.130173
100.359482,100.860657,100.938789,101.130516
100.359795,100.860992,100.938469,101.129707
100.358688,100.860992,100.937950,101.129356
100.359657,100.859985,100.937950,101.129021
100.359657,100.859985,100.937325,101.128677
100.359657,100.859985,100.937325,101.128677
100.360123,100.860321,100.937325,101.127876
100.360443,100.859482,100.936996,101.127876
100.360123,100.859985,100.937325,101.127533
100.359482,100.860321,100.937325,101.126846
100.359482,100.859985,100.937325,101.126846
100.359795,100.861160,100.937149,101.126053
100.359482,100.861160,100.937469,101.127060
100.359009,100.861160,100.936836,101.127396
100.359482,100.861496,100.936836,101.126587
100.359154,100.861832,100.937149,101.126930
100.358505,100.861496,100.936195,101.127266
100.358185,100.861832,100.936195,101.125778
100.358505,100.862167,100.936836,101.126114
100.358185,100.862167,100.936195,101.126450
100.358505,100.861832,100.935387,101.127464
100.358185,100.861832,100.936516,101.127464
100.359329,100.862167,100.936028,101.126656
100.359329,100.862839,100.936028,101.126656
100.359009,100.862503,100.936028,101.125839
100.359009,100.862167,100.936356,101.125839
100.358681,100.862503,100.936661,101.125504
100.359329,100.861832,100.936356,101.124496
100.359329,100.860825,100.936356,101.125839
100.359657,100.860153,100.936661,101.125374
100.359978,100.860489,100.936661,101.125038
100.358505,100.861160,100.936989,101.124695
100.358681,100.861496,100.936661,101.123886
100.358681,100.862167,100.936661,101.123550
100.359009,100.862839,100.935867,101.123215
100.359329,100.862503,100.935547,101.121719
100.359329,100.861328,100.936180,101.122398
100.360298,100.862503,100.936180,101.123749
100.359978,100.862839,100.936821,101.123070
100.361130,100.863403,100.937462,101.123413
100.359978,100.862732,100.937622,101.123749
100.359978,100.862503,100.937622,101.123276
100.359978,100.862503,100.937141,101.122940
100.360298,100.862839,100.937141,101.123611
100.360626,100.862503,100.937462,101.123611
100.360626,100.862839,100.938095,101.123825
100.360626,100.862839,100.937775,101.124161
100.360626,100.862503,100.937286,101.124496
100.361130,100.862167,100.937775,101.124161
100.360626,100.862503,100.937462,101.123825
100.360626,100.862167,100.937141,101.124062
100.362091,100.861328,100.937141,101.124062
100.362091,100.861832,100.936501,101.122910
100.362747,100.861328,100.935379,101.123581
100.363388,100.861328,100.935066,101.122238
100.364029,100.861664,100.935066,101.120743
100.364349,100.862167,100.935379,101.121895
100.364677,100.861496,100.935379,101.122238
100.364677,100.862167,100.935692,101.121758
100.364349,100.862839,100.936020,101.122101
100.364029,100.863174,100.936333,101.122299
100.363708,100.863174,100.935822,101.122177
100.363388,100.863503,100.935822,101.122177
100.363388,100.864403,100.936142,101.122177
100.363060,100.864403,100.935181,101.122177
100.362747,100.864067,100.936447,101.121490
100.362091,100.863403,100.936142,101.120346
100.361771,100.862732,100.936142,101.119530
100.360947,100.862396,100.936142,101.119865
100.362091,100.862061,100.936447,101.119865
100.361771,100.862732,100.935333,101.119865
100.361443,100.863068,100.935013,101.119186
100.361443,100.863403,100.934067,101.118385
100.361771,100.862167,100.933739,101.118721
100.361771,100.862732,100.933739,101.118385
100.361443,100.863068,100.933739,101.117699
100.361771,100.863068,100.935181,101.118042
100.361771,100.862732,100.934067,101.119057
100.362747,100.863068,100.934067,101.119736
100.362747,100.863068,100.934692,101.120071
100.362411,100.864578,100.934372,101.119606
100.363243,100.863907,100.934067,101.119942
100.362915,100.863571,100.933426,101.119263
100.363243,100.862732,100.933098,101.119263
100.363243,100.863235,100.933426,101.119606
100.364059,100.863235,100.933426,101.118111
100.363243,100.863235,100.933258,101.118454
100.363564,100.862564,100.934067,101.117294
100.364708,100.862228,100.933578,101.117638
100.364708,100.862228,100.932449,101.117973
100.363884,100.861053,100.932777,101.117294
100.364708,100.861893,100.932777,101.116959
100.364380,100.862228,100.933090,101.116486
100.365036,100.861725,100.933090,101.116486
100.365036,100.861389,100.932777,101.116829
100.364708,100.861389,100.938988,101.115677
100.364708,100.861725,101.128311,101.116348
