Channel_0,Channel_1,Channel_2,Channel_3
100.079544,100.664429,100.800972,122.616440
100.078407,100.664429,100.801285,122.585434
100.078407,100.664764,100.800972,122.561928
100.078407,100.664764,100.800331,122.551064
100.079056,100.664429,100.800812,122.550339
100.080025,100.664093,100.800812,122.540810
100.080666,100.664093,100.800018,122.542503
100.081497,100.664093,100.800018,122.555115
100.081497,100.663757,100.799698,122.572144
100.081161,100.663422,100.800812,122.579308
100.081161,100.663422,100.799377,122.577942
100.081161,100.663086,100.799698,122.581688
100.081161,100.663086,100.799377,122.602768
100.080025,100.663422,100.800179,122.629013
100.081810,100.662750,100.800499,122.646729
100.080994,100.663086,100.799698,122.655251
100.080666,100.662415,100.800179,122.682846
100.080345,100.662415,100.800499,122.724075
100.080345,100.662086,100.800179,122.767685
100.080666,100.661751,100.800499,122.822891
100.080994,100.662086,100.800179,122.870590
100.080994,100.662415,100.800499,122.904335
100.080994,100.662750,100.800179,122.936623
100.081642,100.663086,100.800179,122.968994
100.081955,100.663086,100.799858,123.004089
100.081642,100.662415,100.799858,123.040550
100.080994,100.661751,100.799858,123.078041
100.080994,100.661415,100.799858,123.128136
100.080826,100.662086,100.799225,123.188797
100.081139,100.662415,100.799538,123.260666
100.080826,100.662750,100.799225,123.357460
100.080826,100.663589,100.799225,123.464806
100.080170,100.663254,100.799538,123.557518
100.079521,100.663589,100.800179,123.617142
100.079849,100.664261,100.800697,123.649857
100.079521,100.664261,100.800056,123.666893
100.079521,100.664597,100.800697,123.669632
100.079521,100.664093,100.800697,123.662132
100.079521,100.664093,100.800697,123.655312
100.079849,100.664764,100.801010,123.654282
100.079521,100.664764,100.800697,123.653275
100.079521,100.664429,100.800369,123.640305
100.079849,100.663422,100.800056,123.626343
100.081314,100.663086,100.800369,123.607254
100.082779,100.662750,100.800056,123.578629
100.081642,100.663086,100.799744,123.539085
100.082611,100.662750,100.801178,123.521362
100.083260,100.663589,100.801811,123.541809
100.082611,100.663589,100.802132,123.590210
100.083260,100.662750,100.801811,123.643387
100.082108,100.662750,100.801811,123.665878
100.082108,100.663086,100.801811,123.663803
100.082108,100.663757,100.801178,123.660057
100.082108,100.664261,100.801178,123.667213
100.081787,100.664261,100.801498,123.673012
100.081787,100.663925,100.801498,123.682556
100.081787,100.663086,100.801178,123.694481
100.082108,100.662918,100.801178,123.701981
100.082108,100.662918,100.801178,123.726158
100.082756,100.662918,100.801498,123.753761
100.082260,100.661751,100.801498,123.764328
100.081940,100.661079,100.801811,123.751015
100.083405,100.661415,100.801811,123.737381
100.083725,100.661751,100.802132,123.737038
100.083405,100.661415,100.802132,123.743851
100.083725,100.661079,100.802933,123.732605
100.082260,100.661415,100.803574,123.711441
100.081940,100.661415,100.804214,123.694397
100.081940,100.661415,100.803886,123.676331
100.081619,100.661751,100.803886,123.645676
100.081940,100.662086,100.803574,123.618385
100.082588,100.662918,100.803261,123.584305
100.083237,100.663589,100.802933,123.552940
100.083237,100.663254,100.802452,123.528748
100.083237,100.663589,100.802132,123.504196
100.083237,100.663925,100.802452,123.479637
100.083557,100.662750,100.802452,123.471146
100.083878,100.663422,100.802773,123.475914
100.084206,100.663757,100.802452,123.491928
100.083878,100.663757,100.802132,123.518517
100.083237,100.663422,100.802132,123.549843
100.083557,100.663086,100.802452,123.582230
100.083878,100.663086,100.803261,123.615944
100.084518,100.662750,100.803574,123.647301
100.085175,100.662415,100.803574,123.666725
100.085495,100.663086,100.804375,123.665367
100.085823,100.662750,100.804054,123.644569
100.084671,100.662415,100.802620,123.617638
100.085823,100.662750,100.802292,123.593102
100.085640,100.661247,100.802292,123.557312
100.084671,100.662086,100.802620,123.506516
100.084671,100.660912,100.802933,123.443130
100.085495,100.662086,100.801811,123.383484
100.084854,100.662086,100.801498,123.332321
100.086136,100.661751,100.801498,123.293808
100.087440,100.662582,100.802620,123.276428
100.086792,100.662582,100.802933,123.262466
100.084999,100.662582,100.804054,123.237549
100.084671,100.662086,100.804054,123.196999
100.083702,100.662415,100.804054,123.163597
100.083702,100.661415,100.804375,123.131554
100.083702,100.661415,100.804375,123.094070
100.084030,100.661415,100.804054,123.071884
100.084854,100.661415,100.804054,123.082443
100.084030,100.661751,100.804054,123.096451
100.084671,100.662086,100.803741,123.093002
100.085320,100.662750,100.804054,123.094406
100.085320,100.662750,100.804375,123.094406
100.085968,100.662750,100.804375,123.115196
100.086288,100.661911,100.804054,123.128456
100.086617,100.661583,100.803421,123.123337
100.086617,100.661583,100.803421,123.111412
100.086288,100.661247,100.803421,123.095055
100.086617,100.662086,100.803741,123.069839
100.086617,100.661079,100.803741,123.032005
100.086472,100.661079,100.803741,122.999290
100.086800,100.660744,100.804375,122.983276
100.086472,100.661079,100.804695,122.972023
100.087448,100.661415,100.804375,122.953285
100.087112,100.661415,100.804695,122.942726
100.086800,100.661751,100.804695,122.939964
100.086800,100.661751,100.804375,122.923973
100.086472,100.661079,100.804695,122.885475
100.086800,100.661415,100.804054,122.861610
100.086800,100.662086,100.804054,122.845261
100.088417,100.661751,100.804855,122.804665
100.088417,100.661751,100.804054,122.769913
100.087769,100.661415,100.803741,122.762741
100.088234,100.660744,100.804222,122.756287
100.087112,100.660744,100.804222,122.741287
100.087448,100.660408,100.804222,122.725266
100.087112,100.660408,100.804543,122.701759
100.087448,100.660408,100.805183,122.672752
100.087769,100.660744,100.804543,122.654015
100.088089,100.660744,100.804543,122.645493
100.088089,100.660408,100.803909,122.641068
100.088089,100.659737,100.804222,122.636978
100.088089,100.659401,100.804222,122.629395
100.087769,100.660072,100.804543,122.617477
100.087769,100.659737,100.803909,122.604530
100.087769,100.659737,100.803589,122.587486
100.088730,100.659737,100.802628,122.574539
100.088730,100.660072,100.802948,122.577614
100.088417,100.659401,100.802628,122.589195
100.088089,100.659073,100.802315,122.606529
100.088417,100.659401,100.802628,122.622543
100.088089,100.659073,100.803589,122.641968
100.087769,100.659401,100.804100,122.650146
100.087769,100.659737,100.804100,122.651512
100.087769,100.659737,100.804420,122.652542
100.087112,100.660072,100.804420,122.674011
100.087112,100.660072,100.804100,122.710800
100.087112,100.660072,100.804100,122.746216
100.087448,100.660408,100.804100,122.772141
100.087112,100.660072,100.804420,122.798729
100.087112,100.660904,100.803589,122.815773
100.086296,100.659073,100.803909,122.818153
100.085976,100.659401,100.803589,122.797020
100.086296,100.659401,100.804420,122.745865
100.086296,100.659073,100.804100,122.641968
100.086296,100.659073,100.803787,122.468826
100.087112,100.658737,100.802315,122.189774
100.087112,100.659401,100.802315,121.717239
100.087448,100.659073,100.802315,120.879005
100.087273,100.659073,100.802628,119.607956
100.088417,100.658569,100.802628,117.924057
100.088417,100.659233,100.802315,115.960960
100.088417,100.657898,100.802948,113.854782
100.089066,100.657730,100.804741,111.739929
100.090034,100.658401,100.805695,109.671387
100.089378,100.659073,100.806015,107.875687
100.089066,100.657898,100.805695,106.365585
100.089066,100.658234,100.806328,105.139793
100.088562,100.658897,100.808884,104.151016
100.088242,100.657562,100.813980,103.361961
100.088562,100.655548,100.819069,102.753029
100.088562,100.653877,100.825760,102.290726
100.089211,100.652534,100.830215,101.940155
100.089859,100.652206,100.833725,101.675903
100.090828,100.651535,100.836914,101.474274
100.091148,100.651871,100.838501,101.318993
100.091148,100.651871,100.840096,101.200729
100.091476,100.651535,100.843605,101.109390
100.091797,100.650864,100.847740,101.037338
100.092117,100.650688,100.852203,100.980309
100.091797,100.651024,100.853477,100.933632
100.091797,100.650528,100.853477,100.899269
100.091476,100.654213,100.843605,100.872208
100.091476,100.653679,100.835632,100.854416
100.092445,100.653008,100.832451,100.840202
100.092117,100.654343,100.827042,100.827827
100.092445,100.654015,100.822258,100.818016
100.091797,100.654678,100.821152,100.811386
100.090324,100.654343,100.818283,100.805298
100.090324,100.654015,100.817329,100.801376
100.090012,100.654678,100.816376,100.797318
100.090652,100.654343,100.816216,100.795082
100.090652,100.653519,100.815903,100.793526
100.090324,100.653847,100.815903,100.791153
100.090012,100.654678,100.815903,100.788780
100.090012,100.655350,100.816216,100.787910
100.089676,100.655014,100.816216,100.785873
100.090652,100.656021,100.815262,100.785324
100.090324,100.656021,100.815750,100.783646
100.090652,100.655861,100.815750,100.783127
100.090324,100.656197,100.815750,100.782555
100.091476,100.656532,100.815750,100.780861
100.090324,100.656197,100.815430,100.779984
100.090324,100.655525,100.815750,100.778625
100.090652,100.655525,100.815430,100.778763
100.090981,100.655861,100.815750,100.778091
100.090324,100.655525,100.815430,100.777069
100.089363,100.655190,100.815910,100.776527
100.089676,100.654854,100.815598,100.775505
100.090828,100.655525,100.843307,100.773140
100.090012,100.655190,100.905746,100.769424
100.090012,100.656197,100.895081,100.771255
100.090012,100.655525,100.873734,100.770027
100.090652,100.655350,100.859718,100.770370
100.090981,100.654343,100.848251,100.770836
100.090652,100.654678,100.840927,100.768135
100.090477,100.654015,100.934898,100.768600
