Channel_0,Channel_1,Channel_2,Channel_3
66.040977,101.176384,114.554276,101.204971
66.040977,101.176720,114.554276,101.205116
66.040977,101.176880,114.554276,101.205116
66.040977,101.175873,114.554276,101.203629
66.040977,101.174866,114.554276,101.203293
66.040977,101.175369,114.554276,101.203293
66.040977,101.175369,114.554276,101.204102
66.040977,101.175224,114.554276,101.203423
66.040977,101.174889,114.554276,101.203087
66.040977,101.175735,114.554276,101.202614
66.040977,101.175400,114.554276,101.202271
66.040977,101.175064,114.554276,101.201927
66.040977,101.175560,114.554276,101.201591
66.040977,101.176064,101.052017,101.200478
66.040977,101.176224,101.052025,101.201256
66.040977,101.174210,101.052094,101.201256
66.040977,101.174042,114.554276,101.201927
66.040977,101.172859,114.554276,101.200813
66.040977,101.172684,114.554276,101.200813
66.040977,101.171341,114.554276,101.200134
66.040977,101.170868,114.554276,101.200134
66.040977,101.170364,114.554276,101.199463
66.040977,101.170525,114.554276,101.199112
66.040977,101.169510,114.554276,101.199226
66.040977,101.169678,114.554276,101.197769
66.040977,101.169510,114.554276,101.196754
66.040977,101.169510,114.554276,101.197090
66.040977,101.169670,114.554276,101.196754
66.040977,101.169502,114.554276,101.196411
66.040977,101.168686,114.554276,101.195053
66.040977,101.167503,114.554276,101.194382
66.040977,101.165817,114.554276,101.194038
66.040977,101.164978,114.554276,101.195053
66.040977,101.164139,114.554276,101.195053
66.040977,101.162453,114.554276,101.195732
66.040977,101.163788,114.554276,101.196411
66.040977,101.164124,114.554276,101.197533
66.040977,101.165306,114.554276,101.197868
66.040977,101.166481,114.554276,101.197868
66.040977,101.167007,114.554276,101.196754
66.040977,101.167503,114.554276,101.196754
66.040977,101.169022,114.554276,101.196754
66.040977,101.169693,114.554276,101.195732
66.040977,101.171539,114.554276,101.195396
66.040977,101.172714,114.554276,101.194717
66.040977,101.174561,114.554276,101.194717
66.040977,101.175400,114.554276,101.194717
66.040977,101.180305,114.554276,101.194717
66.040977,101.181816,114.554276,101.194717
66.040977,101.181648,114.554276,101.195053
66.040977,101.180969,114.554276,101.195396
66.040977,101.181808,114.554276,101.195053
66.040977,101.181641,114.554276,101.195839
66.040977,101.180290,114.554276,101.195839
66.040977,101.179108,114.554276,101.196518
66.040977,101.175583,114.554276,101.196518
66.040977,101.171707,114.554276,101.196182
66.040977,101.168869,114.554276,101.195503
66.040977,101.167015,114.554276,101.195839
66.040977,101.166176,114.554276,101.196312
66.040977,101.165825,114.554276,101.195633
66.040977,101.165321,114.554276,101.195976
66.040977,101.166489,114.554276,101.195168
66.040977,101.168869,114.554276,101.195168
66.040977,101.173271,114.554276,101.195168
66.040977,101.179329,114.554276,101.195168
66.040977,101.184036,114.554276,101.195503
66.040977,101.186577,114.554276,101.196648
66.040977,101.187920,114.554276,101.196991
66.040977,101.187576,114.554276,101.196648
66.040977,101.188248,114.554276,101.196312
66.040977,101.188774,114.554276,101.195633
66.040977,101.190453,114.554276,101.195297
66.040977,101.193466,114.554276,101.194618
66.040977,101.196487,114.554276,101.194962
66.040977,101.198875,114.554276,101.194618
66.040977,101.202736,114.554276,101.193947
66.040977,101.206421,114.554276,101.194283
66.040977,101.212494,114.554276,101.195091
66.040977,101.226143,114.554276,101.194756
66.040977,101.258095,114.554276,101.193741
66.040977,101.316704,114.554276,101.194221
66.040977,101.388245,114.554276,101.193535
66.040977,101.462814,114.554276,101.193535
66.040977,101.538956,114.554276,101.194016
66.040977,101.615280,114.554276,101.194016
66.040977,101.690094,114.554276,101.194016
66.040977,101.763618,114.554276,101.194016
66.040977,101.834595,114.554276,101.193672
66.040977,101.902718,114.554276,101.193810
66.040977,101.966179,114.554276,101.193810
66.040977,102.026596,114.554276,101.193466
66.040977,102.080505,114.554276,101.193466
66.040977,102.131172,114.554276,101.193466
66.040977,102.179352,114.554276,101.194283
66.040977,102.220970,114.554276,101.194283
66.040977,102.257492,114.554276,101.194283
66.040977,102.287643,114.554276,101.195435
66.040977,102.311440,114.554276,101.195091
66.040977,102.331779,114.554276,101.195091
66.040977,102.342880,114.554276,101.195915
66.040977,102.337769,114.554276,101.195915
66.040977,102.306450,114.554276,101.195915
66.040977,102.234962,114.554276,101.195915
66.040977,102.096756,114.554276,101.195236
66.040977,101.891937,114.554276,101.195709
66.040977,101.711578,114.554276,101.195366
66.040977,101.575607,114.554276,101.195366
66.040977,101.475418,114.554276,101.195030
66.040977,101.398727,114.554276,101.194695
66.040977,101.340042,114.554276,101.196182
66.040977,101.294388,114.554276,101.196518
66.040977,101.260063,114.554276,101.197189
66.040977,101.233978,114.554276,101.198013
66.040977,101.214836,114.554276,101.198013
66.040977,101.201927,114.554276,101.197678
66.040977,101.191071,114.554276,101.198013
66.040977,101.182083,114.554276,101.198013
66.040977,101.174774,114.554276,101.197678
66.040977,101.169159,114.554276,101.197342
66.040977,101.163254,114.554276,101.197678
66.040977,101.162392,114.554276,101.198822
66.040977,101.167244,114.554276,101.198822
66.040977,101.171288,114.554276,101.198822
66.040977,101.173798,114.554276,101.199501
66.040977,101.176155,114.554276,101.199165
66.040977,101.177650,114.554276,101.198486
66.040977,101.184242,114.554276,101.198486
66.040977,101.235443,114.554276,101.198616
66.040977,101.387428,114.554276,101.198280
66.040977,101.566681,114.554276,101.198616
66.040977,101.753204,114.554276,101.198616
66.040977,101.911522,114.554276,101.198280
66.040977,102.043106,114.554276,101.199059
66.040977,102.152740,114.554276,101.198723
66.040977,102.245598,114.554276,101.199059
66.040977,102.324127,114.554276,101.199875
66.040977,102.391655,114.554276,101.199196
66.040977,102.446304,114.554276,101.199196
66.040977,102.489647,114.554276,101.199333
66.040977,102.526062,114.554276,101.198990
66.040977,102.555679,114.554276,101.198990
66.040977,102.579239,114.554276,101.199135
66.040977,102.599060,114.554276,101.198799
66.040977,102.614830,114.554276,101.198456
66.040977,102.627052,114.554276,101.198456
66.040977,102.635559,114.554276,101.198799
66.040977,102.641006,114.554276,101.198456
66.040977,102.643204,114.554276,101.198799
66.040977,102.636795,114.554276,101.200279
66.040977,102.622414,114.554276,101.199265
66.040977,102.592468,114.554276,101.199944
66.040977,102.519531,114.554276,101.200279
66.040977,102.389153,114.554276,101.200279
66.040977,102.189407,114.554276,101.201439
66.040977,101.934769,114.554276,101.202110
66.040977,101.743332,101.053268,101.202454
66.040977,101.599747,101.054710,101.203262
66.040977,101.493439,101.053596,101.202927
66.040977,101.415199,101.052628,101.203735
66.040977,101.355942,101.052795,101.204079
66.040977,101.311546,101.052155,101.204414
66.040977,101.277176,101.052315,101.205093
66.040977,101.252762,101.052956,101.205093
66.040977,101.234299,101.052628,101.205765
66.040977,101.220558,101.052002,101.205765
66.040977,101.210037,101.051682,101.205765
66.040977,101.202446,101.051361,101.205429
