Channel_0,Channel_1,Channel_2,Channel_3
100.439980,100.945000,100.863373,100.870445
100.440292,100.943832,100.863693,100.869766
100.439980,100.943832,100.863373,100.868965
100.439980,100.944328,100.863052,100.868965
100.439980,100.944328,100.861580,100.869637
100.440796,100.944328,100.861267,100.869637
100.439331,100.944328,100.861580,100.869980
100.439651,100.943329,100.861580,100.870316
100.439331,100.943329,100.860947,100.870316
100.439003,100.941818,100.861267,100.870316
100.439331,100.941818,100.860947,100.869980
100.439331,100.942993,100.860947,100.869980
100.439980,100.942993,100.860626,100.869980
100.439651,100.942322,100.860626,100.870987
100.438362,100.941986,100.860626,100.871323
100.438362,100.941986,100.861267,100.871323
100.438675,100.941147,100.860626,100.871323
100.438034,100.942154,100.860626,100.872482
100.438362,100.942993,100.860306,100.872482
100.438675,100.943657,100.861137,100.872131
100.438362,100.943161,100.861465,100.871323
100.438034,100.943161,100.860947,100.870987
100.437714,100.942825,100.861778,100.870987
100.436562,100.942154,100.861465,100.872131
100.437714,100.942825,100.861778,100.872131
100.436562,100.942490,100.861465,100.872131
100.436745,100.942490,100.861778,100.871124
100.436562,100.942490,100.860626,100.871460
100.436562,100.941483,100.861465,100.871460
100.435913,100.942490,100.861465,100.871460
100.437057,100.942490,100.861137,100.871124
100.436241,100.943161,100.860825,100.870781
100.436745,100.942627,100.860825,100.870781
100.437057,100.943161,100.861137,100.870781
100.437057,100.943161,100.861465,100.871124
100.438034,100.943497,100.861267,100.871124
100.437386,100.943497,100.862221,100.870781
100.437057,100.942490,100.861580,100.871460
100.437057,100.943497,100.861893,100.870781
100.437714,100.942490,100.862534,100.870110
100.438530,100.942154,100.862732,100.870445
100.438530,100.941147,100.863052,100.870445
100.438858,100.941147,100.862091,100.870781
100.438362,100.941483,100.862732,100.870781
100.438362,100.941818,100.862732,100.871460
100.438362,100.941818,100.862732,100.871460
100.438362,100.942154,100.862091,100.870445
100.439003,100.942154,100.862091,100.869301
100.439331,100.942490,100.862732,100.869301
100.438675,100.943161,100.863052,100.868614
100.438675,100.943161,100.863052,100.868279
100.439331,100.942490,100.863052,100.868752
100.439651,100.943497,100.864334,100.868752
100.439331,100.942825,100.864006,100.869766
100.439331,100.942490,100.864006,100.869637
100.439651,100.942154,100.864647,100.869980
100.439980,100.942154,100.864960,100.869980
100.439980,100.941483,100.865601,100.869980
100.439331,100.941483,100.864960,100.870316
100.439003,100.940140,100.864647,100.870651
100.439651,100.940475,100.864647,100.870651
100.439651,100.940811,100.864647,100.869980
100.439003,100.941284,100.864647,100.870781
100.439331,100.941956,100.864647,100.871124
100.439003,100.943497,100.864334,100.871124
100.439003,100.942825,100.863373,100.871460
100.438362,100.942627,100.863373,100.871460
100.437714,100.943497,100.862534,100.871460
100.437714,100.943161,100.862221,100.871796
100.436882,100.943161,100.862221,100.871460
100.436562,100.943497,100.862732,100.871796
100.437386,100.944504,100.862732,100.872131
100.437057,100.943832,100.863052,100.872131
100.438034,100.943161,100.863693,100.872482
100.437714,100.942154,100.864006,100.872131
100.437531,100.941284,100.863174,100.872131
100.438675,100.940941,100.863815,100.872482
100.438675,100.940941,100.864334,100.873154
100.438499,100.941620,100.864647,100.873154
100.437531,100.942490,100.863174,100.873154
100.437210,100.943497,100.864006,100.872818
100.437210,100.943161,100.864647,100.872818
100.436562,100.942490,100.864647,100.872482
100.436241,100.941620,100.864334,100.872482
100.436241,100.940605,100.862854,100.872131
100.436241,100.940140,100.863373,100.872818
100.435913,100.938805,100.863373,100.872818
100.436241,100.938805,100.863052,100.872482
100.436882,100.939804,100.863052,100.872818
100.436562,100.940140,100.862732,100.873154
100.436882,100.940140,100.862732,100.872482
100.436562,100.939133,100.862411,100.872818
100.437531,100.939468,100.862411,100.872482
100.438675,100.940811,100.862411,100.872482
100.438362,100.940475,100.862091,100.872818
100.437531,100.940475,100.861778,100.872482
100.437210,100.940140,100.862091,100.872131
100.437531,100.939804,100.861778,100.872131
100.438828,100.938805,100.861778,100.872818
100.438499,100.939133,100.861465,100.872818
100.438828,100.938805,100.860512,100.872482
100.438828,100.939644,100.860512,100.872818
100.439148,100.940315,100.860512,100.873489
100.439476,100.939980,100.861305,100.873489
100.439476,100.940315,100.862267,100.873154
100.439796,100.940315,100.861465,100.873489
100.439796,100.940643,100.861137,100.873489
100.440445,100.941315,100.861137,100.873154
100.440117,100.940979,100.860512,100.872681
100.440765,100.941315,100.860512,100.874161
100.440765,100.942154,100.860184,100.873489
100.440445,100.940643,100.859543,100.873489
100.440445,100.940315,100.858910,100.873489
100.440941,100.939980,100.859238,100.873154
100.441910,100.940315,100.859238,100.873154
100.441093,100.940315,100.859238,100.873154
100.440765,100.939980,100.859238,100.873489
100.441414,100.939980,100.859238,100.873489
100.441734,100.939980,100.859238,100.873154
100.441093,100.940315,100.859238,100.873154
100.441414,100.939644,100.859398,100.872482
100.440445,100.939980,100.859398,100.872818
100.440445,100.940315,100.859077,100.872131
100.441414,100.939980,100.859077,100.871796
100.441093,100.939308,100.859077,100.871460
100.440445,100.937798,100.859718,100.871796
100.440117,100.938469,100.859718,100.872131
100.439796,100.938805,100.859718,100.872818
100.440620,100.940315,100.859718,100.872482
100.439651,100.940315,100.859398,100.872482
100.439980,100.939980,100.859077,100.872482
100.439651,100.939644,100.858757,100.872131
100.439148,100.938637,100.857483,100.872131
100.439148,100.938972,100.857803,100.872818
100.440292,100.938301,100.857162,100.872818
100.439980,100.939133,100.857803,100.873627
100.440620,100.938301,100.857162,100.873154
100.440292,101.081047,100.856049,100.873825
100.439331,101.322830,100.856049,100.874641
100.439003,101.502457,100.856674,100.874161
100.439003,101.584244,100.855095,100.874977
100.438675,101.585243,100.856049,100.874977
100.439003,101.560776,100.855576,100.874641
100.439331,101.593285,100.853180,100.874161
100.439003,101.637863,100.854454,100.874161
100.439003,101.643387,100.854134,100.874161
100.439651,101.635017,100.854454,100.874840
100.439003,101.628311,100.854774,100.874161
100.439331,101.628639,100.855576,100.874161
100.439980,101.619255,100.856529,100.873825
100.440620,101.610550,100.855888,100.874161
100.440292,101.609032,100.856216,100.874504
100.441269,101.606018,100.856216,100.874504
100.441269,101.598305,100.856216,100.874840
100.441269,101.595963,100.856529,100.875175
100.441269,101.597641,100.857483,100.875862
100.441444,101.594078,100.858124,100.875511
100.441765,101.589394,100.857803,100.876328
100.441116,101.589722,100.858437,100.876663
100.441116,101.590057,100.858757,100.876328
100.441765,101.588051,100.857643,100.876198
100.441765,101.587036,100.858124,100.876663
100.441444,101.586868,100.857002,100.876534
100.441940,101.586197,100.856674,100.876534
100.441116,101.583847,100.857803,100.876534
100.440796,101.584183,100.857483,100.875175
100.441444,101.584686,100.857002,100.875511
100.441116,101.584686,100.857643,100.875511
100.440475,101.584854,100.857956,100.875175
100.440796,101.584351,100.859077,100.875992
100.441620,101.585358,100.858757,100.876328
100.441444,101.584686,100.858757,100.875862
100.441116,101.584686,100.859077,100.875511
100.441299,101.584351,100.858757,100.875175
100.441299,101.584518,100.859077,100.875175
100.441620,101.583847,100.859398,100.874504
100.440475,101.583000,100.860031,100.874504
100.441940,101.583847,100.859718,100.874161
100.442268,101.583000,100.860031,100.873489
100.441620,101.583000,100.861160,100.873489
100.441620,101.583336,100.861473,100.874641
100.441620,101.582832,100.861473,100.873825
100.441620,101.583168,100.860992,100.874298
100.441299,101.581818,100.861305,100.874641
100.440979,101.582153,100.862106,100.874771
100.441299,101.582832,100.862106,100.872940
100.441620,101.583168,100.862106,100.873627
100.441299,101.583839,100.862106,100.874298
100.441620,101.583839,100.862747,100.874298
100.441299,101.584511,100.863060,100.874298
100.440979,101.584839,100.862267,100.874641
100.441620,101.583839,100.861946,100.875656
100.442581,101.583504,100.861946,100.875992
100.443733,101.583839,100.861946,100.875313
100.443558,101.584175,100.861626,100.875313
100.443237,101.584511,100.861305,100.874977
100.442917,101.584175,100.861305,100.875656
100.442268,101.584175,100.861794,100.875992
100.441620,101.584839,100.861473,100.875313
100.441620,101.585175,100.861473,100.875313
100.441940,101.585510,100.861160,100.876328
100.441940,101.586182,100.861160,100.876808
100.441940,101.586517,100.860832,100.877823
100.441299,101.586853,100.860832,100.878159
100.442444,101.587524,100.861160,100.878494
100.442116,101.587852,100.861473,100.878494
100.442116,101.588188,100.861473,100.878494
100.442299,101.587852,100.862106,100.878159
100.442299,101.587852,100.862106,100.878830
100.442299,101.587852,100.862106,100.879173
100.442299,101.588524,100.862427,100.879509
100.442947,101.589531,100.862427,100.879509
100.443916,101.590874,100.862747,100.878693
100.443588,101.591202,100.863548,100.878357
100.443588,101.590034,100.863548,100.878693
100.445389,101.590874,100.863548,100.878021
100.445389,101.591202,100.863548,100.877342
100.445702,101.591202,100.863548,100.877007
100.445702,101.591202,100.863548,100.877007
100.445061,101.591873,100.862747,100.877007
100.444733,101.592545,100.862747,100.876663
100.444412,101.591705,100.863060,100.876328
100.443588,101.591370,100.863060,100.876808
100.444084,101.592041,100.863060,100.876457
100.444412,101.593552,100.863548,100.876457
100.444412,101.592712,100.863869,100.877144
100.444733,101.593887,100.863548,100.877144
100.445702,101.595230,100.863235,100.876457
100.445061,101.596909,100.863235,100.875992
100.445389,101.596062,100.862915,100.875313
100.445389,101.596909,100.862915,100.874977
100.445389,101.596573,100.862915,100.874641
100.444412,101.596237,100.862915,100.874977
100.444412,101.596573,100.863235,100.875656
100.444084,101.597908,100.863235,100.874840
100.443443,101.599586,100.862595,100.875656
100.442795,101.599586,100.862274,100.875656
100.443115,101.598915,100.861473,100.875992
100.443947,101.599251,100.862274,100.876663
100.444260,101.599586,100.862915,100.876663
100.445084,101.599754,100.862595,100.877342
100.444260,101.600601,100.862915,100.877007
100.442970,101.601761,100.863548,100.876663
100.443619,101.603783,100.863869,100.876328
100.443947,101.604782,100.862915,100.877823
100.443947,101.605453,100.861000,100.876457
100.444443,101.608475,100.858452,100.875443
100.444443,101.611160,100.856552,100.874771
100.444763,101.608810,100.855911,100.874771
100.445084,101.613167,100.854958,100.874435
100.445732,101.620041,100.853828,100.874100
