Channel_0,Channel_1,Channel_2,Channel_3
99.713486,67.938103,100.148483,100.943100
99.713486,67.937767,100.148483,100.943100
100.082108,67.937767,100.147629,100.943100
100.082108,67.937767,100.147629,100.943100
99.676346,67.937767,100.147629,100.941872
99.676346,67.937767,100.147629,100.941872
99.676346,67.937637,100.147629,100.941872
100.188858,67.937637,100.147049,100.941872
100.188858,67.937637,100.147049,100.941521
99.703659,67.937637,100.147049,100.941521
99.703659,67.937637,100.147049,100.941521
100.118637,67.937363,100.147049,100.941521
100.118637,67.937363,100.145554,100.941521
99.546295,67.937363,100.145554,100.940376
99.546295,67.937363,100.145554,100.940376
99.546295,67.937363,100.145554,100.940376
100.095947,67.937691,100.145554,100.940376
100.095947,67.937691,100.144249,100.940376
99.544998,67.937691,100.144249,100.938889
99.544998,67.937691,100.144249,100.938889
99.544998,67.937691,100.144249,100.938889
100.181648,67.937225,100.143074,100.938889
100.181648,67.937225,100.143074,100.938889
99.566971,67.937225,100.143074,100.937965
99.566971,67.937225,100.143074,100.937965
99.566971,67.937225,100.143074,100.937965
100.177544,67.936890,100.143135,100.937965
99.627296,67.936890,100.143135,100.936897
99.627296,67.936890,100.143135,100.936897
99.627296,67.936890,100.143135,100.936897
100.193451,67.936890,100.143135,100.936897
100.187973,67.935600,100.142746,100.936897
99.735428,67.935600,100.142746,100.935287
99.735428,67.935600,100.142746,100.935287
99.735428,67.935600,100.142746,100.935287
100.087395,67.935600,100.142746,100.935287
100.091911,67.935822,100.142181,100.935287
99.668076,67.935822,100.142181,100.934059
99.668076,67.935822,100.142181,100.934059
99.668076,67.935822,100.142181,100.934059
100.184303,67.935822,100.141479,100.934059
100.183884,67.935684,100.141479,100.932480
99.658058,67.935684,100.141479,100.932480
99.658058,67.935684,100.141479,100.932480
100.258865,67.935684,100.141479,100.932480
100.174561,67.935684,100.140999,100.932480
99.717583,67.935852,100.140999,100.931046
99.717583,67.935852,100.140999,100.931046
99.717583,67.935852,100.140999,100.931046
100.176979,67.935852,100.140999,100.931046
100.176979,67.935852,100.139946,100.931046
99.750092,67.935272,100.139946,100.930153
99.750092,67.935272,100.139946,100.930153
99.750092,67.935272,100.139946,100.930153
100.106895,67.935272,100.139946,100.930153
100.106895,67.935272,100.138733,100.929054
99.721703,67.935104,100.138733,100.929054
99.721703,67.935104,100.138733,100.929054
99.721703,67.935104,100.138733,100.929054
100.176422,67.935104,100.137306,100.929054
100.176422,67.935104,100.137306,100.927399
99.682724,67.934662,100.137306,100.927399
99.682724,67.934662,100.137306,100.927399
100.178360,67.934662,100.137306,100.927399
100.178360,67.934662,100.136665,100.927399
99.812592,67.934662,100.136665,100.927399
99.812592,67.934662,100.136665,100.927399
99.812592,67.934662,100.136665,100.927399
100.609512,67.934662,100.136665,100.927399
100.609512,67.934662,100.136444,100.926498
99.809937,67.934662,100.136444,100.926498
99.809937,67.933868,100.136444,100.926498
99.809937,67.933868,100.136444,100.926498
100.536690,67.933868,100.136444,100.926498
100.536690,67.933868,100.136032,100.925659
99.762947,67.933868,100.136032,100.925659
99.762947,67.933403,100.136032,100.925659
99.762947,67.933403,100.136032,100.925659
100.603683,67.933403,100.136032,100.925659
99.766159,67.933403,100.136032,100.924385
99.766159,67.933403,100.136032,100.924385
99.766159,67.933121,100.136032,100.924385
100.588875,67.933121,100.136032,100.924385
100.588875,67.933121,100.135483,100.924385
99.853806,67.933121,100.135483,100.923409
99.853806,67.933121,100.135483,100.923409
99.853806,67.933456,100.135483,100.923409
100.523636,67.933456,100.135483,100.923409
100.523636,67.933456,100.135803,100.922897
99.837769,67.933456,100.135803,100.922897
99.837769,67.933456,100.135803,100.922897
99.837769,67.933952,100.135803,100.922897
100.511108,67.933952,100.135803,100.922897
100.511108,67.933952,100.136124,100.922684
99.813103,67.933952,100.136124,100.922684
99.813103,67.933952,100.136124,100.922684
100.532761,67.934151,100.136124,100.922684
100.532761,67.934151,100.136124,100.922684
99.675339,67.934151,100.136505,100.922256
99.675339,67.934151,100.136505,100.922256
99.675339,67.934151,100.136505,100.922256
100.130722,67.933876,100.136505,100.922256
100.130722,67.933876,100.137306,100.921364
99.670319,67.933876,100.137306,100.921364
99.670319,67.933876,100.137306,100.921364
99.670319,67.933876,100.137306,100.921364
100.183197,67.933372,100.137306,100.921364
100.183197,67.933372,100.138351,100.920296
99.706284,67.933372,100.138351,100.920296
99.706284,67.933372,100.138351,100.920296
99.706284,67.933372,100.138351,100.920296
100.112411,67.932755,100.138351,100.920296
100.368660,67.932755,100.139206,100.921188
99.730545,67.932755,100.139206,100.921188
99.730545,67.932755,100.139206,100.921188
100.118797,67.932755,100.139206,100.921188
100.120407,67.932541,100.139206,100.922379
99.529243,67.932541,100.148766,100.922379
99.529243,67.932541,100.148766,100.922379
99.529243,67.932541,100.148766,100.922379
100.120239,67.932541,100.148766,100.922379
100.117180,67.933083,100.180634,100.923943
99.550613,67.933083,100.180634,100.923943
99.550613,67.933083,100.180634,100.923943
99.550613,67.933083,100.180634,100.923943
100.169060,67.933083,100.180634,100.923943
100.170143,67.933708,100.225090,100.925606
99.619385,67.933708,100.225090,100.925606
99.619385,67.933708,114.554276,100.925606
99.619385,67.933708,114.554276,100.925606
100.126205,67.933708,114.554276,100.925606
99.673820,67.933243,114.554276,100.927597
99.673820,67.933243,114.554276,100.927597
99.673820,67.933243,151.613571,100.927597
100.114510,67.933243,114.554276,100.927597
100.114510,67.933243,114.554276,100.929764
99.699379,67.933708,114.554276,100.929764
99.699379,67.933708,114.554276,100.929764
99.699379,67.933708,114.554276,100.929764
100.130829,67.933708,114.554276,100.929764
100.130829,67.933708,100.476089,100.931923
99.693863,67.933708,100.672623,100.931923
99.693863,67.933708,100.672623,100.931923
