Channel_0,Channel_1,Channel_2,Channel_3
100.297554,101.117569,114.554276,101.144539
100.297554,101.117569,114.554276,101.144539
100.297554,101.117569,114.554276,101.144539
100.148270,101.117569,114.554276,101.143600
100.148270,101.117569,114.554276,101.143600
100.231552,101.117401,114.554276,101.143600
100.231552,101.117401,114.554276,101.143600
100.231552,101.117401,114.554276,101.143600
100.158493,101.117401,114.554276,101.143440
100.158493,101.117401,114.554276,101.143440
100.175644,101.117401,114.554276,101.143440
100.175644,101.117401,114.554276,101.143440
100.192703,101.117401,114.554276,101.143440
100.192703,101.117401,114.554276,101.142754
100.305740,101.117401,114.554276,101.142754
100.305740,101.117401,114.554276,101.142754
100.305740,101.116966,114.554276,101.142754
100.548386,101.116966,114.554276,101.142754
100.548386,101.116966,114.554276,101.142540
100.324005,101.116966,114.554276,101.142540
100.324005,101.116966,114.554276,101.142540
100.324005,101.117233,114.554276,101.142540
100.257507,101.117233,114.554276,101.142418
100.257507,101.117233,114.554276,101.142418
100.269089,101.117233,114.554276,101.142418
100.269089,101.117233,114.554276,101.142418
100.269089,101.117401,114.554276,101.142418
100.203499,101.117401,114.554276,101.141739
100.289307,101.117401,114.554276,101.141739
100.289307,101.117401,114.554276,101.141739
100.289307,101.117401,114.554276,101.141739
100.217499,101.117905,114.554276,101.141739
100.217499,101.117905,114.554276,101.141914
100.329025,101.117905,114.554276,101.141914
100.329025,101.117905,114.554276,101.141914
100.329025,101.117905,114.554276,101.141914
100.171555,101.117805,114.554276,101.142929
100.171555,101.117805,114.554276,101.142929
100.325981,101.117805,114.554276,101.142929
100.325981,101.117805,114.554276,101.142929
100.325981,101.117805,114.554276,101.142929
100.176636,101.117470,114.554276,101.142593
100.176636,101.117470,114.554276,101.142593
100.274490,101.117470,114.554276,101.142593
100.274490,101.117470,114.554276,101.142593
100.215286,101.117470,114.554276,101.142593
100.215286,101.117966,114.554276,101.142029
100.317886,101.117966,114.554276,101.142029
100.317886,101.117966,114.554276,101.142029
100.317886,101.117966,114.554276,101.142029
100.163010,101.117966,114.554276,101.142929
100.163338,101.117737,114.554276,101.142929
100.337936,101.117737,114.554276,101.142929
100.337936,101.117737,114.554276,101.142929
100.337936,101.117737,114.554276,101.142929
100.183815,101.117737,114.554276,101.143089
100.183975,101.118240,114.554276,101.143089
100.278534,101.118240,114.554276,101.143089
100.278534,101.118240,114.554276,101.143089
100.278534,101.118240,114.554276,101.143089
100.211685,101.118240,114.554276,101.142876
100.211517,101.117966,114.554276,101.142876
100.251839,101.117966,114.554276,101.142876
100.251839,101.117966,114.554276,101.142876
100.180557,101.117966,114.554276,101.142876
100.180557,101.117966,114.554276,101.142876
100.334358,101.117630,114.554276,101.142876
100.334358,101.117630,114.554276,101.142876
100.334358,101.117630,114.554276,101.142876
100.188255,101.117630,114.554276,101.143387
100.188255,101.117630,114.554276,101.143387
100.354446,101.117531,114.554276,101.143387
100.354446,101.117531,114.554276,101.143387
100.354446,101.117531,114.554276,101.143387
100.207352,101.117531,114.554276,101.144394
100.207352,101.117531,114.554276,101.144394
100.269905,101.117027,114.554276,101.144394
100.269905,101.117027,114.554276,101.144394
100.269905,101.117027,114.554276,101.144394
100.194244,101.117027,114.554276,101.144058
100.266685,101.117027,114.554276,101.144058
100.266685,101.117363,114.554276,101.144058
100.266685,101.117363,114.554276,101.144058
100.204811,101.117363,114.554276,101.143806
100.204811,101.117363,114.554276,101.143806
100.350510,101.117363,114.554276,101.143806
100.350510,101.117027,114.554276,101.143806
100.350510,101.117027,114.554276,101.143806
100.203018,101.117027,114.554276,101.143974
100.203018,101.117027,114.554276,101.143974
100.373642,101.117027,114.554276,101.143974
100.373642,101.117363,114.554276,101.143974
100.373642,101.117363,114.554276,101.143974
100.222511,101.117363,114.554276,101.143417
100.222511,101.117363,114.554276,101.143417
100.286118,101.117363,114.554276,101.143417
100.286118,101.117203,114.554276,101.143417
100.216965,101.117203,114.554276,101.143333
100.216965,101.117203,114.554276,101.143333
100.315308,101.117203,114.554276,101.143333
100.315308,101.117203,114.554276,101.143333
100.315308,101.117134,114.554276,101.143333
100.165314,101.117134,114.554276,101.143501
100.165314,101.117134,114.554276,101.143501
100.325333,101.117134,114.554276,101.143501
100.325333,101.117134,114.554276,101.143501
100.325333,101.117630,114.554276,101.143501
100.173668,101.117630,114.554276,101.142776
100.173668,101.117630,114.554276,101.142776
100.302933,101.117630,114.554276,101.142776
100.302933,101.117630,114.554276,101.142776
100.302933,101.117805,114.554276,101.142349
100.152184,101.117805,114.554276,101.142349
100.152184,101.117805,114.554276,101.142349
100.211258,101.117805,114.554276,101.142349
100.211258,101.117805,114.554276,101.142349
100.150726,101.120895,114.554276,101.142525
100.150726,101.120895,114.554276,101.142525
100.302002,101.120895,114.554276,101.142525
100.302002,101.120895,114.554276,101.142525
100.302002,101.120895,114.554276,101.142525
102.718674,101.334633,114.554276,101.141960
102.718674,101.334633,114.554276,101.141960
100.345428,101.334633,114.554276,101.141960
100.345428,101.334633,114.554276,101.141960
100.345428,101.334633,114.554276,101.141960
102.740456,101.616173,114.554276,101.141571
102.740456,101.616173,114.554276,101.141571
100.281517,101.616173,114.554276,101.141571
100.281517,101.616173,114.554276,101.141571
100.281517,101.616173,114.554276,101.142670
102.936203,101.864449,114.554276,101.142670
100.287407,101.864449,114.554276,101.142670
100.287407,101.864449,114.554276,101.142670
100.287407,101.864449,114.554276,101.142670
102.927246,101.864449,114.554276,101.141525
102.803749,102.108704,114.554276,101.141525
100.436584,102.108704,114.554276,101.141525
100.436584,102.108704,114.554276,101.141525
100.436584,102.108704,114.554276,101.141525
103.134682,102.108704,114.554276,101.141640
103.133133,102.384468,114.554276,101.141640
100.445946,102.384468,114.554276,101.141640
100.445946,102.384468,114.554276,101.141640
100.445946,102.384468,114.554276,101.141716
103.097939,102.384468,114.554276,101.141716
103.262169,102.650291,114.554276,101.141716
100.352280,102.650291,114.554276,101.141716
100.352280,102.650291,114.554276,101.141716
103.256210,102.650291,114.554276,101.141045
103.256210,102.650291,114.554276,101.141045
100.321655,102.879807,114.554276,101.141045
100.321655,102.879807,114.554276,101.141045
100.321655,102.879807,114.554276,101.141045
102.946838,102.879807,114.554276,101.140823
102.946838,102.879807,114.554276,101.140823
100.358505,103.038681,114.554276,101.140823
100.358505,103.038681,114.554276,101.140823
100.358505,103.038681,114.554276,101.141922
103.125748,103.038681,114.554276,101.141922
103.125748,103.038681,114.554276,101.141922
100.362885,102.721497,114.554276,101.141922
100.362885,102.721497,114.554276,101.141922
100.362885,102.721497,114.554276,101.143280
103.184219,102.721497,114.554276,101.143280
103.184219,102.721497,114.554276,101.143280
100.315048,102.322220,114.554276,101.143280
100.315048,102.322220,114.554276,101.143280
102.595558,102.322220,114.554276,101.143906
102.595558,102.322220,114.554276,101.143906
100.433029,102.322220,114.554276,101.143906
100.433029,102.021629,114.554276,101.143906
100.433029,102.021629,114.554276,101.144066
102.603745,102.021629,114.554276,101.144066
102.603745,102.021629,114.554276,101.144066
100.430237,102.021629,114.554276,101.144066
