Channel_0,Channel_1,Channel_2,Channel_3
100.543076,101.120209,114.554276,101.145958
99.815353,101.120209,114.554276,101.145958
99.815353,101.120209,114.554276,101.145958
99.815353,101.119812,114.554276,101.146378
100.490860,101.119812,114.554276,101.146378
100.490860,101.119812,114.554276,101.146378
99.864090,101.119812,114.554276,101.146378
99.864090,101.119812,114.554276,101.146378
100.276398,101.119370,114.554276,101.146896
100.276398,101.119370,114.554276,101.146896
100.059601,101.119370,114.554276,101.146896
100.059601,101.119370,114.554276,101.146896
100.059601,101.119370,114.554276,101.147400
100.548775,101.118774,114.554276,101.147400
100.548775,101.118774,114.554276,101.147400
100.118729,101.118774,114.554276,101.147400
100.118729,101.118774,114.554276,101.147400
100.118729,101.118774,114.554276,101.147514
100.459122,101.119278,114.554276,101.147514
100.459122,101.119278,114.554276,101.147514
100.142044,101.119278,114.554276,101.147514
100.142044,101.119278,114.554276,101.147514
100.142044,101.119278,114.554276,101.147514
100.468925,101.118507,114.554276,101.147514
100.184410,101.118507,114.554276,101.147514
100.184410,101.118507,114.554276,101.147514
100.184410,101.118507,114.554276,101.147690
100.289345,101.118507,114.554276,101.147690
100.284485,101.119278,114.554276,101.147690
100.352699,101.119278,114.554276,101.147690
100.352699,101.119278,114.554276,101.147690
100.352699,101.119278,114.554276,101.147095
100.641685,101.119278,114.554276,101.147095
100.643799,101.118912,114.554276,101.147095
100.339172,101.118912,114.554276,101.147095
100.339172,101.118912,114.554276,101.147095
100.339172,101.118912,114.554276,101.147598
100.517776,101.118912,114.554276,101.147598
100.517380,101.118813,114.554276,101.147598
100.285629,101.118813,114.554276,101.147598
100.285629,101.118813,114.554276,101.147774
100.595703,101.118813,114.554276,101.147774
100.582542,101.118813,114.554276,101.147774
100.284981,101.118980,114.554276,101.147774
100.284981,101.118980,114.554276,101.147774
100.284981,101.118980,114.554276,101.147385
100.457741,101.118980,114.554276,101.147385
100.457741,101.118980,114.554276,101.147385
100.311172,101.118721,114.554276,101.147385
100.311172,101.118721,114.554276,101.147385
100.311172,101.118721,114.554276,101.146957
100.499367,101.118721,114.554276,101.146957
100.499367,101.118721,114.554276,101.146957
100.341232,101.118279,114.554276,101.146957
100.341232,101.118279,114.554276,101.146957
100.341232,101.118279,114.554276,101.146904
100.277954,101.118279,114.554276,101.146904
100.277954,101.118279,114.554276,101.146904
100.270889,101.117874,114.554276,101.146904
100.270889,101.117874,114.554276,101.146820
100.181107,101.117874,114.554276,101.146820
100.181107,101.117874,114.554276,101.146820
100.321907,101.117874,114.554276,101.146820
100.321907,101.117607,114.554276,101.146820
100.321907,101.117607,114.554276,101.146774
100.507141,101.117607,114.554276,101.146774
100.507141,101.117607,114.554276,101.146774
100.330505,101.117607,114.554276,101.146774
100.330505,101.117683,114.554276,101.146774
100.330505,101.117683,114.554276,101.146774
100.232201,101.117683,114.554276,101.146774
100.232201,101.117683,114.554276,101.146774
100.276222,101.117683,114.554276,101.146774
100.276222,101.117516,114.554276,101.147110
100.276222,101.117516,114.554276,101.147110
100.186684,101.117516,114.554276,101.147110
100.274704,101.117516,114.554276,101.147110
100.274704,101.117516,114.554276,101.147110
100.274704,101.117577,114.554276,101.147232
100.175690,101.117577,114.554276,101.147232
100.175690,101.117577,114.554276,101.147232
100.341103,101.117577,114.554276,101.147232
100.341103,101.117577,114.554276,101.147232
100.341103,101.117683,114.554276,101.147736
100.517349,101.117683,114.554276,101.147736
100.517349,101.117683,114.554276,101.147736
100.361893,101.117683,114.554276,101.147736
100.361893,101.117683,114.554276,101.146965
100.361893,101.117752,114.554276,101.146965
100.282539,101.117752,114.554276,101.146965
100.282539,101.117752,114.554276,101.146965
100.324814,101.117752,114.554276,101.146965
100.324814,101.117752,114.554276,101.146927
100.232719,101.117912,114.554276,101.146927
100.232719,101.117912,114.554276,101.146927
100.311050,101.117912,114.554276,101.146927
100.311050,101.117912,114.554276,101.146927
